x
MSTRG.75285
MSTRG.58111
MSTRG.33375
MSTRG.32422
MSTRG.76417
MSTRG.36423
MSTRG.20694
MSTRG.61195
MSTRG.10890
MSTRG.12496
MSTRG.59564
MSTRG.42187
MSTRG.30701
MSTRG.67818
MSTRG.10915
MSTRG.77994
MSTRG.9898
MSTRG.20024
MSTRG.28774
MSTRG.24001
MSTRG.79789
MSTRG.42338
MSTRG.30166
MSTRG.18242
MSTRG.43456
MSTRG.43454
MSTRG.36357
MSTRG.72224
MSTRG.30197
MSTRG.5589
MSTRG.13274
MSTRG.32621
MSTRG.13891
MSTRG.45712
MSTRG.74807
MSTRG.37781
MSTRG.52287
MSTRG.5570|LOC111099693
MSTRG.26824
MSTRG.48568
MSTRG.8494
MSTRG.61813
MSTRG.68244
MSTRG.66307
MSTRG.22593
MSTRG.8807
MSTRG.8802
MSTRG.47579
MSTRG.31088
MSTRG.14960
MSTRG.61678
MSTRG.19605
MSTRG.57071
MSTRG.30666
MSTRG.72836
MSTRG.79119
MSTRG.78243
MSTRG.26414
MSTRG.23136
MSTRG.23138
MSTRG.7166
MSTRG.5155
MSTRG.35830
MSTRG.65609
MSTRG.45552
MSTRG.22182
MSTRG.24929
MSTRG.42021
MSTRG.18266
MSTRG.56592
MSTRG.56598
MSTRG.6157
MSTRG.44095
MSTRG.19224
MSTRG.37511
MSTRG.29564
MSTRG.36154
MSTRG.22617
MSTRG.24615
MSTRG.24610
MSTRG.10655
MSTRG.44522
MSTRG.18045
MSTRG.23527|LOC111126277
MSTRG.30969
MSTRG.35461
MSTRG.9945
MSTRG.27262
MSTRG.12752
MSTRG.33147
MSTRG.16921
MSTRG.2558
MSTRG.37750|LOC111132294
MSTRG.20865
MSTRG.9214
MSTRG.30433
MSTRG.58336
MSTRG.15595
MSTRG.14420
MSTRG.17990
MSTRG.7970
MSTRG.64975
MSTRG.37661
MSTRG.1667|LOC111136389
MSTRG.7561
MSTRG.66861|LOC111107306
MSTRG.26524
MSTRG.3074
MSTRG.55019
MSTRG.9081
MSTRG.15339|LOC111121527
MSTRG.3816
MSTRG.10592
MSTRG.81579|LOC111116264
MSTRG.45156
MSTRG.850
MSTRG.16026
MSTRG.22882
MSTRG.22883
MSTRG.42854
MSTRG.44822|LOC111136667
MSTRG.44776
MSTRG.62496
MSTRG.2266
MSTRG.52661
MSTRG.19947
MSTRG.59178
