"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"16973","MSTRG.47593",-1.37082,0.0007841503,0.04698219,"DOWN"
"16980","LOC111106442",-19.30228,1.827619e-06,0.0007342458,"DOWN"
"16981","MSTRG.47339",-17.73845,4.44584e-05,0.006804252,"DOWN"
"17021","MSTRG.69407",-13.7633,0.0002626596,0.02290433,"DOWN"
"17099","MSTRG.56797",-22.79855,1.690664e-09,5.07154e-06,"DOWN"
"17115","LOC111100400",-10.13903,0.0004792537,0.0345032,"DOWN"
"17155","MSTRG.74401",-12.66821,0.0005409239,0.03705495,"DOWN"
"17233","MSTRG.65536",-6.04301,0.0005258903,0.036636,"DOWN"
"17321","MSTRG.14461",-23.62307,1.317706e-12,1.976383e-08,"DOWN"
"17326","MSTRG.24510",-4.987352,4.968744e-06,0.001470879,"DOWN"
"17487","MSTRG.64938",-23.42163,4.214554e-08,5.418231e-05,"DOWN"
"17508","MSTRG.36972",-20.83445,4.177103e-07,0.0002656843,"DOWN"
"17613","MSTRG.14912",-9.457437,0.0005466348,0.037297,"DOWN"
"17651","MSTRG.61604",-8.404028,0.0005979661,0.03974311,"DOWN"
"17684","MSTRG.48267",-26.1753,9.79904e-08,0.0001075409,"DOWN"
"17729","MSTRG.45938",14.38181,0.0001751271,0.01713048,"UP"
"17786","MSTRG.13068",-18.46326,2.440772e-05,0.004376378,"DOWN"
"17871","MSTRG.54559",-21.41232,5.741412e-05,0.008175334,"DOWN"
"17890","LOC111124466",-5.703398,1.703878e-05,0.003407454,"DOWN"
"17897","LOC111126370",-19.39674,0.0001098191,0.01260566,"DOWN"
"17941","MSTRG.27556",-23.44513,2.296338e-06,0.0008651977,"DOWN"
"17985","MSTRG.69332",-20.58202,5.069582e-05,0.007592888,"DOWN"
"17992","MSTRG.62451",-19.19044,3.710214e-05,0.005962314,"DOWN"
"18043","MSTRG.76262",-22.78581,4.819441e-06,0.001457987,"DOWN"
"18138","MSTRG.33223",-16.04002,0.0002062024,0.01934575,"DOWN"
"18180","MSTRG.29888",-6.931632,1.641996e-05,0.003343134,"DOWN"
"18189","LOC111121675",-6.080581,0.0005183854,0.03642313,"DOWN"
"18233","MSTRG.27841",-19.6726,0.000105297,0.01224275,"DOWN"
"18411","MSTRG.4106",-17.8322,5.40101e-05,0.007839479,"DOWN"
"18561","LOC111127410",-17.55952,8.583402e-05,0.01075818,"DOWN"
"18647","MSTRG.51999",-23.17897,5.285784e-07,0.0003129462,"DOWN"
"18977","LOC111110896",-25.05661,2.913241e-06,0.001024095,"DOWN"
"19036","LOC111119588",-15.10253,0.0002137221,0.01970623,"DOWN"
"19040","LOC111120385",-23.9333,1.27277e-05,0.002714873,"DOWN"
"19172","MSTRG.24406",-24.28969,1.038953e-08,1.924999e-05,"DOWN"
"19377","MSTRG.57182",-12.61683,0.0005440924,0.03720666,"DOWN"
"19409","MSTRG.62731",-20.20691,8.893715e-07,0.00043976,"DOWN"
"19447","LOC111110122",-25.30282,1.762323e-06,0.0007208861,"DOWN"
"19596","MSTRG.33145",-14.22746,0.000344284,0.02736997,"DOWN"
"19834","MSTRG.44277",-4.162301,0.0005809136,0.03901312,"DOWN"
"19849","MSTRG.58917",-1.284769,0.000642526,0.04171564,"DOWN"
"19864","MSTRG.72885",-16.71207,0.000125531,0.01375773,"DOWN"
"19899","MSTRG.62623",-9.852017,5.474466e-05,0.007920548,"DOWN"
"20078","MSTRG.9199",-21.5113,5.436465e-06,0.001526464,"DOWN"
"20083","MSTRG.9194",-4.709463,0.0006545152,0.04216262,"DOWN"
"20181","MSTRG.72380",-15.56306,0.0002916449,0.02443735,"DOWN"
"20298","MSTRG.79822",-23.89721,1.226367e-05,0.002660574,"DOWN"
"20342","MSTRG.53826",-19.85891,5.979442e-12,6.726274e-08,"DOWN"
"20380","LOC111130251",-19.77478,1.956829e-07,0.0001624659,"DOWN"
"20414","MSTRG.76689",-19.48736,2.686394e-06,0.0009517873,"DOWN"
"20507","MSTRG.70050",-14.81044,9.415749e-05,0.0114816,"DOWN"
