"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.22578|LOC111123850",6.04846932581862,0.0570414654430077,0.651606920490775,0.319660090353702,0.881607442571572
"MSTRG.9735|LOC111119799",35.4769095215178,0.0207694036161311,0.199229045648049,0.538212187569138,0.952123083474168
"MSTRG.73495",2.22310209523521,-0.0287834937291614,0.729848941017169,0.69538083895122,NA
"MSTRG.73496",85.9660691452006,-0.0320867646117902,0.28113501943097,0.294934483934531,0.864832602949464
"MSTRG.24540|LOC111126079",13.789147005494,0.0274788754785668,0.383128682528478,0.430978204664968,0.925478799800547
"MSTRG.72200|LOC111115470",1.41103371354643,-0.00674438017849377,1.37108859671244,0.962596227876432,NA
"MSTRG.2686|LOC111116974",246.97696132671,0.00743524974205657,0.282472318685633,0.78987059116975,0.989309706615216
"MSTRG.47090|LOC111135972",2.57171609165328,0.0707967840477284,1.02578549539817,0.486309002978109,NA
"MSTRG.43178",343.258131113607,-0.0404903734353493,0.274055603080471,0.216624503300467,0.805019791377064
"MSTRG.19848",64.9756606596799,-0.00704083993045162,0.20048056286854,0.814677312101238,0.991025328345063
"MSTRG.19847",101.497869244257,0.0692738478648399,0.223844316693322,0.116480440868175,0.676652273342159
"MSTRG.61446|LOC111110274",11.9759510043535,0.0204311152734023,1.00586476709912,0.848942726570137,0.993706170221965
"MSTRG.19843",240.831907259556,0.0169625696365844,0.187874433816105,0.681066310122076,0.974392557685609
"MSTRG.43172",32.9766642548408,0.00240348672452856,0.2187365142456,0.926424153222031,0.99862459331149
"MSTRG.63021|LOC111106249",14.4858800457111,0.596811965681263,2.55591042361962,0.0371093590787985,0.440117979990799
"MSTRG.10522",91.5235799779063,-0.0263510066911316,0.241921525286813,0.370690280041368,0.903895292946481
"MSTRG.37300",4.02998808042931,0.0262821540963147,0.901044833108981,0.781207205932704,NA
"MSTRG.37303",408.716773646392,-0.0884508614694622,0.221302607164166,0.0797845008425806,0.594004616122099
"MSTRG.37302",260.771563082351,0.00234185807172558,0.188852176499833,0.951269139062284,0.99999704300357
"MSTRG.2563|LOC111136067",3.72563188030542,-0.0179254377186232,0.417318998463744,0.646368948723949,NA
"MSTRG.37307",338.720530107671,0.0286320104047902,0.175119567870738,0.625221011300593,0.965851626630004
"MSTRG.37308",406.594043119101,-0.049141737788506,0.201925789957134,0.241419288556616,0.825840013079972
"MSTRG.10528",83.1947245314837,0.0118580657991417,0.287895284828146,0.67492540177773,0.973536450832205
"MSTRG.23480|LOC111125720",14.0384019825167,0.0241104610351623,0.260219577949162,0.400630830293422,0.914641695360713
"MSTRG.10593|LOC111120529",4.48279892294283,-0.0440270638234503,0.471476179754437,0.287365960924617,0.859785808748191
"MSTRG.5151|LOC111133529",38.9645352816549,0.0217465095339387,0.202738856168321,0.506206628573245,0.945271972911759
"MSTRG.54609",3488.36844842753,-0.0472565289112183,0.51679117419506,0.29380618576435,0.864832602949464
"MSTRG.143|LOC111104259",15.4958694384259,-4.01072075132713,5.4025818858149,0.00190920757685371,0.0880086402533552
"MSTRG.5661",1877.85067496209,-0.100738334540485,0.210039447078308,0.0742873349946264,0.580016124486936
"MSTRG.47894|LOC111100821",1.59266072482231,-0.0497388520472703,1.43081467548514,0.736858676967425,NA
"MSTRG.75285",381.008601758606,0.00100328974763558,0.187638196468239,0.979881729690316,0.99999704300357
"MSTRG.5664",75.2006095777008,0.0238819224096293,0.259127799376956,0.404232871711879,0.915946333746988
"MSTRG.5666",15.5733351916351,0.00504208940009154,0.365563486304983,0.886082978289555,0.995450254897711
"MSTRG.5669",6.57144846682652,-0.00695072961020776,0.929971021683101,0.944243676929756,0.99999704300357
"MSTRG.31443|LOC111128777",64.6286805493886,0.0281945630188055,0.403599569580514,0.440005837179197,0.92857610233755
"MSTRG.30692|LOC111128796",4.4603700887928,-0.145506332417474,1.76860217795208,0.402310171097709,0.914899086911425
"MSTRG.58111",466.778824187167,-0.0292565361769919,0.187211390765647,0.513975179985518,0.947674437925182
"MSTRG.10609|LOC111120558",5.99700096908603,-0.034123400728534,0.691646056733905,0.613921863729531,0.964508791972024
"MSTRG.81500|LOC111117203",9.12222708287013,0.109280650042221,1.61139297345207,0.498258024568172,0.943901608223894
"MSTRG.74627",675.478375378403,-0.101448442959319,0.188184377701884,0.126310122626443,0.694543599865506
"MSTRG.3848",6.16321447797117,-1.89436819724566,4.17209073215827,0.00647980954290779,0.178874546130478
"MSTRG.74624",51.2237492779956,-0.0054556086212691,0.199827046096729,0.856207081872849,0.993897971255806
"MSTRG.74621",287.868944367137,0.971635432837842,1.10908374910567,0.000288153479864315,0.0242428826684687
"MSTRG.3842",10.6468584151035,-3.67682846074932,6.39615743295827,0.00399979158584801,0.135735813277247
"MSTRG.3840",1123.27629399719,-0.0144087666601531,0.161586985290276,0.832645283326992,0.991613768831691
"MSTRG.3846",18.4160762565909,0.0793563298399437,0.633474768438197,0.148020556766101,0.728036129382111
"MSTRG.3847",2735.60673962902,-0.028486645361764,0.166640703890256,0.666268098240489,0.972630806489603
"MSTRG.74629",2177.00551721351,0.0474076018808815,0.175582947901804,0.441519550211627,0.929054760668827
"MSTRG.73938",5.80825998004477,-2.21086264011376,5.8900707728078,0.0113483152053271,0.247456256568263
"MSTRG.18714",44.0892440327386,-0.00879631021975494,0.667461016321762,0.898070395621291,0.996144073839096
"MSTRG.73930",906.72248529092,0.0127660544778504,0.190238478673683,0.736409978128586,0.983188917757469
"MSTRG.73934",4.18574089771007,-0.104861077115926,0.878375417101311,0.171435052501439,NA
"MSTRG.73935",109.393003384147,-0.0362849379503848,0.384794487865458,0.302496603927148,0.871949852037536
"MSTRG.74889|LOC111115979",6.2028227052703,0.0054331790847783,0.363726866136971,0.876615834758815,0.994526161356577
"MSTRG.37485|LOC111135126",33.1861288558526,-0.0482684952249822,0.420567768083768,0.208904866867838,0.797395320646263
"MSTRG.83302",2.76057311254909,0.0197620517416261,0.891503368645155,0.833823945129918,NA
"MSTRG.6310",11.8065053530802,-0.0261021848222356,0.472729224043694,0.548557143928384,0.953826002885303
"MSTRG.6313",2.24195841879779,-3.40254047424133,6.14603277622738,0.00438460981990468,NA
"MSTRG.6317",1.90230923707983,0.0507411565344623,0.552249778627107,0.290183311746137,NA
"MSTRG.83305",14.6449367494434,-0.00673667212436295,0.205429169823765,0.812415352816468,0.990582757895094
"MSTRG.24317|LOC111122561",2.7022975543221,-0.0550720855898172,1.16645618842138,NA,NA
"MSTRG.7474|LOC111112131",19.6874730710842,0.0493656522770528,0.328787858805304,0.164003220753535,0.747763624865387
"MSTRG.33375",2427.34684278248,0.031255256691448,0.173476946345067,0.606368210012185,0.962596098718739
"MSTRG.33377",912.343587124251,-0.0265560792195676,0.193918512550776,0.488322582199274,0.940953495079109
"MSTRG.33370",692.073441992715,0.0583292587744544,0.207249151221746,0.179721779367234,0.767614479113539
"MSTRG.44258",31.7256641369001,0.0147195733728206,0.206529895256168,0.620184823843616,0.965263704159931
"MSTRG.33373",839.254599965068,0.014018705756162,0.177929872353572,0.793830388530426,0.989962827770357
"MSTRG.44254",553.629542708887,0.173806283208485,0.203559907870577,0.0284879665199036,0.391881547395164
"MSTRG.44257",60.8637096295444,0.0183311030480789,0.182001289655909,0.707842271573897,0.979107290942386
"MSTRG.44251",3.11560794041014,-0.0210483211384639,0.582261782663567,0.712231910375792,NA
"MSTRG.44250",10.4468164519081,0.0156410023549033,1.01447034545456,0.885400748619837,0.995313272518611
"MSTRG.43975|LOC111134136",1.11934452241924,-0.0194962158805357,1.37879408895945,0.892556319793266,NA
"MSTRG.4423|LOC111131186",30.3471738096093,-0.215824394072794,1.00237276892564,0.031094213032035,0.407193017924752
"MSTRG.58737|LOC111104535",29.398782498092,-0.0215594199091551,0.367713510037073,0.525631276143591,0.948825117229827
