"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"65966","MSTRG.50004",-0.06242928,0.3615243,0.8588255,"NO"
"65967","MSTRG.50007",-0.0401293,0.4693134,0.9042879,"NO"
"65969","MSTRG.50008",-0.04667448,0.2354132,0.7736805,"NO"
"65973","MSTRG.47481",0.003245718,0.9038808,0.9900396,"NO"
"65974","MSTRG.47480",-0.01182893,0.6907506,0.9581649,"NO"
"65975","MSTRG.47482",-0.02301896,0.4750402,0.9065692,"NO"
"65977","MSTRG.47488",-0.01717977,0.7855665,0.9737406,"NO"
"65978","MSTRG.16850",0.09431069,0.06890665,0.5357291,"NO"
"65979","MSTRG.14364",-0.03399558,0.608735,0.9414941,"NO"
"65980","LOC111131826",0.002224929,0.9376133,0.9938982,"NO"
"65981","LOC111131638",0.08724183,0.06852119,0.5348874,"NO"
"65982","MSTRG.27114",-0.03922146,0.5880327,0.935096,"NO"
"65983","MSTRG.27117",-0.1560197,0.05326848,0.4875693,"NO"
"65984","MSTRG.27116",-0.06066937,0.4157753,0.8820103,"NO"
"65987","MSTRG.10600",0.08535587,0.1351406,0.6677164,"NO"
"65989","MSTRG.10604",0.05502019,0.4476034,0.895978,"NO"
"65990","MSTRG.16852",-0.09051293,0.1088579,0.6248461,"NO"
"65991","LOC111120678",-0.0212565,0.6091017,0.9414941,"NO"
"65992","MSTRG.47051",-0.1405772,0.007090085,0.2179641,"NO"
"65994","MSTRG.8873",-0.09572981,0.2006577,0.7420151,"NO"
"65995","LOC111137818",0.0691379,0.1303153,0.6605353,"NO"
"65996","MSTRG.46532",0.01939044,0.7000232,0.9601604,"NO"
"65998","MSTRG.13554",0.0001000336,0.9989049,0.9999515,"NO"
"66000","MSTRG.13553",-0.02257636,0.5636442,0.9304876,"NO"
"66002","MSTRG.46535",0.08104339,0.2724871,0.8004496,"NO"
"66003","MSTRG.46538",0.07422469,0.1886465,0.7316679,"NO"
"66005","MSTRG.13559",0.1698838,0.044829,0.4554235,"NO"
"66006","MSTRG.80351",0.02174369,0.6083325,0.9414941,"NO"
"66008","LOC111138322",0.03087464,0.6401775,0.9478698,"NO"
"66012","MSTRG.16855",0.0003394446,0.9960455,0.9999515,"NO"
"66013","MSTRG.8126",-0.2843193,0.004127549,0.1760353,"NO"
"66014","LOC111128663",-0.05119228,0.1509496,0.6884867,"NO"
"66016","MSTRG.43481",0.1565643,0.05623536,0.4978461,"NO"
"66017","MSTRG.34120",0.01519865,0.6070701,0.9414941,"NO"
"66018","MSTRG.43482",0.05663222,0.4059323,0.8776641,"NO"
"66019","MSTRG.43485",0.01502242,0.7028643,0.9605757,"NO"
"66021","MSTRG.43487",-0.0840929,0.2485699,0.7835763,"NO"
"66022","MSTRG.43486",0.04638928,0.3465413,0.8510621,"NO"
"66024","MSTRG.24070",-0.002269471,0.9393247,0.9940317,"NO"
"66026","MSTRG.16857",-0.05675082,0.4414002,0.8926738,"NO"
"66030","MSTRG.12601",-0.001961472,0.9715083,0.9975215,"NO"
"66033","MSTRG.12608",0.0002930376,0.9966562,0.9999515,"NO"
"66034","LOC111128080",-0.02214261,0.5231639,0.9219241,"NO"
"66041","MSTRG.17122",0.02128025,0.6125725,0.9424139,"NO"
"66043","MSTRG.17125",-0.005678963,0.8002692,0.9766338,"NO"
"66044","MSTRG.33635",-0.0159442,0.6162094,0.943496,"NO"
"66047","MSTRG.33632",0.1294637,0.06913989,0.53617,"NO"
"66048","MSTRG.29399",-0.008679321,0.7556175,0.9687892,"NO"
"66049","MSTRG.33639",-0.01765635,0.3420801,0.8475168,"NO"
"66051","MSTRG.44590",-0.2520868,0.005735952,0.2009808,"NO"
"66052","LOC111118295",-0.0339805,0.5420307,0.9264057,"NO"
"66053","LOC111115294",-0.02828768,0.4248492,0.8868484,"NO"
"66056","MSTRG.16837",0.01632154,0.616905,0.943597,"NO"
"66059","MSTRG.16831",-0.006709826,0.8167673,0.9792413,"NO"
"66060","LOC111130784",0.03170133,0.6590389,0.9521379,"NO"
"66063","MSTRG.2660",0.0202808,0.4197726,0.8842003,"NO"
"66064","MSTRG.2663",-0.1036726,0.06914406,0.53617,"NO"
"66065","MSTRG.29391",-0.008631989,0.9041828,0.9900796,"NO"
"66066","MSTRG.2668",-0.007554195,0.8922604,0.9879065,"NO"
"66067","MSTRG.22661",0.1529501,0.0655393,0.5241307,"NO"
"66068","MSTRG.3398",0.04338317,0.3856889,0.8700269,"NO"
"66069","MSTRG.3396",-0.01256032,0.7743957,0.9719041,"NO"
"66071","MSTRG.3395",-0.0001068233,0.9963956,0.9999515,"NO"
"66072","MSTRG.3392",0.03929821,0.2562711,0.789904,"NO"
"66073","MSTRG.3393",-0.001853742,0.9421802,0.9942666,"NO"
"66076","MSTRG.76813",-0.05125698,0.09925733,0.6047255,"NO"
"66078","MSTRG.49417",0.04341272,0.1068185,0.6214234,"NO"
"66080","MSTRG.49412",0.007498882,0.8234149,0.9798963,"NO"
"66081","MSTRG.49419",0.02319929,0.4597928,0.9001089,"NO"
"66082","MSTRG.77860",0.1991437,0.02419897,0.3586088,"NO"
"66084","MSTRG.77862",0.1781627,0.02943462,0.390916,"NO"
"66086","MSTRG.77867",-0.05138049,0.2438205,0.7795313,"NO"
"66087","MSTRG.62013",-0.001364181,0.9317912,0.9929802,"NO"
"66088","MSTRG.62011",-0.005636913,0.7423316,0.9679393,"NO"
"66089","MSTRG.62017",-0.003772407,0.8793446,0.9859749,"NO"
"66090","MSTRG.62016",0.04761608,0.1438265,0.6774832,"NO"
"66091","MSTRG.26717",0.02953132,0.6670485,0.9537219,"NO"
"66093","MSTRG.80861",0.07905997,0.2426485,0.7788841,"NO"
"66095","LOC111136663",0.006941576,0.802884,0.9774,"NO"
"66096","LOC111134614",-0.1669715,0.01293781,0.2812561,"NO"
"66097","MSTRG.6605",-0.07907766,0.1561952,0.6955264,"NO"
"66098","MSTRG.529",0.007376964,0.8879465,0.9874624,"NO"
"66100","MSTRG.524",0.190693,0.02408288,0.3585899,"NO"
"66102","MSTRG.3536",0.01185327,0.8441159,0.9812666,"NO"
"66103","MSTRG.3537",0.003515576,0.9615358,0.9966476,"NO"
"66104","MSTRG.3534",0.1045595,0.05198784,0.4822512,"NO"
"66105","LOC111111609",-0.0548936,0.1929683,0.7350322,"NO"
"66107","MSTRG.82356",0.01317393,0.5162867,0.920659,"NO"
"66110","MSTRG.82353",0.009201959,0.7264583,0.9642172,"NO"
"66116","LOC111135844",-0.009241724,0.8474899,0.9812666,"NO"
"66118","MSTRG.4620",-0.0377324,0.2004645,0.7420151,"NO"
"66119","MSTRG.41227",0.06233164,0.4059779,0.8776678,"NO"
"66120","MSTRG.41226",0.005188712,0.9435135,0.994544,"NO"
"66121","MSTRG.41220",0.1008405,0.1950908,0.7361173,"NO"
"66124","MSTRG.46948",0.0137939,0.5458497,0.9272299,"NO"
"66126","MSTRG.46942",-0.01485388,0.7988155,0.9763809,"NO"
"66127","MSTRG.46941",-0.04722289,0.5027198,0.9149688,"NO"
"66131","MSTRG.46944",-0.03876106,0.2221783,0.7616631,"NO"
"66132","MSTRG.82032",0.06871753,0.08076924,0.5677515,"NO"
"66134","LOC111138027",0.006384926,0.8874752,0.9874624,"NO"
"66137","MSTRG.71095",0.009649677,0.7427865,0.9679393,"NO"
"66139","MSTRG.18031",-0.009250342,0.7095412,0.962089,"NO"
"66140","MSTRG.18034",0.05156033,0.2780343,0.805481,"NO"
"66141","LOC111133043",0.00794197,0.9032714,0.9898953,"NO"
"66142","MSTRG.54069",0.01754945,0.4770043,0.9074294,"NO"
"66143","MSTRG.54066",-1.031945,0.0001635857,0.03054772,"DOWN"
"66146","MSTRG.47142",0.01868786,0.4985617,0.9141316,"NO"
"66147","LOC111100436",-0.08101793,0.0702182,0.5381779,"NO"
"66149","MSTRG.83408",0.007322425,0.7868228,0.9737406,"NO"
"66150","MSTRG.59578",0.08952174,0.145685,0.6807166,"NO"
"66152","MSTRG.59577",0.1441168,0.02020786,0.3339926,"NO"
"66153","LOC111100390",-0.004044264,0.8998061,0.9893114,"NO"
"66157","LOC111134267",-0.01012081,0.8283302,0.9803854,"NO"
"66158","LOC111115698",-0.02108092,0.5789552,0.932696,"NO"
"66159","MSTRG.34542",0.07142273,0.2944378,0.8162741,"NO"
"66160","MSTRG.34541",-0.08860671,0.2223278,0.7620231,"NO"
"66162","MSTRG.34544",-0.04718741,0.2213443,0.7611043,"NO"
"66163","LOC111129621",0.1937086,0.01541354,0.3028299,"NO"
"66166","MSTRG.54683",-0.05588918,0.2571888,0.7908276,"NO"
"66169","LOC111128382",0.008291063,0.8369737,0.9812666,"NO"
"66170","LOC111104100",-0.02603806,0.3015388,0.8207393,"NO"
"66171","LOC111130100",0.01652514,0.6737731,0.9549404,"NO"
"66174","MSTRG.39079",-0.1160125,0.1248937,0.6520779,"NO"
"66176","LOC111122733",-0.004516403,0.8746614,0.9852538,"NO"
"66177","MSTRG.39070",-0.431411,0.0001509736,0.02897149,"NO"
"66178","MSTRG.39073",-0.07101731,0.3152803,0.8309341,"NO"
"66180","MSTRG.56689",0.02342352,0.5433582,0.9267832,"NO"
"66181","MSTRG.56688",0.1508961,0.06418357,0.5208801,"NO"
"66182","MSTRG.56685",-0.007335095,0.9197029,0.9914986,"NO"
"66183","MSTRG.56684",0.1158446,0.09446963,0.5946376,"NO"
"66184","MSTRG.56680",-0.09112439,0.2342817,0.7723343,"NO"
"66187","MSTRG.58228",-0.008370612,0.8252254,0.9800943,"NO"
"66188","MSTRG.58225",-0.05599737,0.4447849,0.8941515,"NO"
"66189","MSTRG.58226",0.1962602,0.02448074,0.3593412,"NO"
"66190","MSTRG.58220",-0.1778811,0.03772954,0.4247567,"NO"
"66192","LOC111103865",0.07565521,0.1324269,0.6631337,"NO"
"66193","MSTRG.67513",0.1096128,0.09170393,0.59116,"NO"
"66198","MSTRG.84178",0.01458206,0.7712747,0.971082,"NO"
"66200","MSTRG.65894",-0.0349274,0.5421499,0.9264654,"NO"
"66202","MSTRG.65892",0.1799379,0.02971891,0.3924152,"NO"
"66204","MSTRG.65891",-0.03500883,0.6171838,0.943597,"NO"
"66205","MSTRG.84172",-0.005441655,0.7345168,0.9661607,"NO"
"66210","LOC111127081",-0.000469239,0.9879845,0.9992213,"NO"
"66212","MSTRG.29000",0.009128779,0.7657268,0.9704616,"NO"
"66213","MSTRG.29002",0.09192595,0.1537546,0.6914631,"NO"
"66215","MSTRG.29004",0.009397101,0.8898869,0.9876309,"NO"
"66216","MSTRG.29006",0.05295806,0.4740394,0.9060438,"NO"
"66217","MSTRG.29008",-0.1549598,0.06310292,0.5177182,"NO"
"66218","LOC111101132",-0.03338547,0.4445833,0.8940096,"NO"
"66219","MSTRG.69906",-0.01436319,0.6094451,0.9414941,"NO"
"66225","LOC111130788",-0.04180826,0.4988767,0.9141316,"NO"
"66226","LOC111136155",-0.01962782,0.4936462,0.9122383,"NO"
"66228","LOC111137242",0.02198814,0.6241846,0.9453758,"NO"
"66229","LOC111108110",-0.03201041,0.2511649,0.7860485,"NO"
"66230","LOC111103325",0.0160538,0.7324409,0.965656,"NO"
"66231","LOC111126575",-0.01186485,0.7051241,0.9608054,"NO"
"66233","MSTRG.11223",-0.07655605,0.3135275,0.8293732,"NO"
"66235","MSTRG.11221",0.02493996,0.7336325,0.9660015,"NO"
"66236","MSTRG.36166",0.02941526,0.4332712,0.890036,"NO"
"66237","MSTRG.36167",-0.003623334,0.9138494,0.9907541,"NO"
"66238","MSTRG.36164",-0.1160499,0.1313982,0.662187,"NO"
"66239","MSTRG.36169",-0.001959747,0.976275,0.9982869,"NO"
"66240","MSTRG.67731",-0.0001058251,0.9983057,0.9999515,"NO"
"66241","LOC111109197",-0.01222546,0.5539366,0.9284325,"NO"
"66243","MSTRG.72133",0.0009512742,0.9693813,0.9975215,"NO"
"66244","MSTRG.72132",-0.02559769,0.3223065,0.8352255,"NO"
"66251","MSTRG.71443",-0.0143006,0.6785905,0.9562002,"NO"
"66252","MSTRG.71444",0.0320039,0.3691987,0.8625262,"NO"
"66253","MSTRG.24313",0.1155018,0.1382321,0.6715742,"NO"
"66254","MSTRG.24310",-0.07902846,0.140176,0.6739311,"NO"
"66255","MSTRG.24311",0.03069768,0.6291673,0.9464355,"NO"
"66257","MSTRG.24319",-0.03642148,0.4641561,0.9017256,"NO"
"66258","MSTRG.84074",-0.2816588,0.004209853,0.1772752,"NO"
