name	term	lev	seq	value
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114723	0.510601791802364
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111118720	0.178540038390424
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111102278	0.516261592178478
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111125572	-0.470874892488875
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111115259	0.180073864757219
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111117113	0.982797340900807
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111124464	-0.117061925321288
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130189	1.08738666239501
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111102686	-0.66164111393592
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121147	-0.536105657237117
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111102234	-0.0866030096448158
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130086	2.13384015223606
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111131439	-0.0118666329167419
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111123554	2.07332951754373
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121616	-0.896898226332029
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111115156	0.200753119293916
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111123971	-2.73167772732333
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112368	-0.72941954603854
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119360	-0.955414466819697
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116994	-0.236128344130592
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111122423	-0.0927465807119609
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114500	0.0856558983403435
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111117104	-0.354509018851472
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116876	3.65517170780506
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111108697	0.0851648422598953
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111111527	0.428064450740052
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111101031	2.12201543153382
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114722	0.402222446571816
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113140	-0.284416555426928
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111115260	-0.0534575437397282
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111134726	3.03570014830662
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111123100	-0.565798205536704
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113168	0.647344441947714
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113683	0.441371707249556
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130908	0.748877043939354
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111134511	-1.17330781243636
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113019	-0.0516434958102828
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121063	0.074571801236908
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111134940	-4.2943041184853
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111136622	0.956656898922529
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113136	-1.0690360987212
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111126073	-0.74138397049089
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111120737	0.298545854267117
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112367	-0.273970472408269
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119287	0.146066213405963
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113061	0.334430700151617
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111103744	-0.545173285497837
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111111930	-0.0276436151559319
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111134949	0.430269118180088
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111115155	-0.102689754441634
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130194	0.495509715680262
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111107138	3.14335661360869
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111116996	0.444724759468972
