name	term	lev	seq	value
"hydrolase activity"	GO:0016787	2	LOC111129883	0.393376475028991
"hydrolase activity"	GO:0016787	2	LOC111104711	0.210645948683754
"hydrolase activity"	GO:0016787	2	LOC111131327	1.24248618696943
"hydrolase activity"	GO:0016787	2	LOC111106836	0.143987688697966
"hydrolase activity"	GO:0016787	2	LOC111104826	-0.650426859912065
"hydrolase activity"	GO:0016787	2	LOC111104018	2.40548432572867
"hydrolase activity"	GO:0016787	2	LOC111116848	-1.82973882227173
"hydrolase activity"	GO:0016787	2	LOC111120008	-3.44490457383183
"hydrolase activity"	GO:0016787	2	LOC111132982	0.466832398751468
"hydrolase activity"	GO:0016787	2	LOC111125855	0.531090609409835
"hydrolase activity"	GO:0016787	2	LOC111119425	0.213430324858126
"hydrolase activity"	GO:0016787	2	LOC111125671	0.605315550787471
"hydrolase activity"	GO:0016787	2	LOC111136019	0.172129171998984
"hydrolase activity"	GO:0016787	2	LOC111109392	-0.0191996333992699
"hydrolase activity"	GO:0016787	2	LOC111101051	-0.239098374001903
"hydrolase activity"	GO:0016787	2	LOC111125956	1.59514676977393
"hydrolase activity"	GO:0016787	2	LOC111136692	3.53473386966402
"hydrolase activity"	GO:0016787	2	LOC111124890	0.821382249588395
"hydrolase activity"	GO:0016787	2	LOC111132365	-1.16429403814661
"hydrolase activity"	GO:0016787	2	LOC111136765	-1.32411357650827
"hydrolase activity"	GO:0016787	2	LOC111133425	-0.89239596017912
"hydrolase activity"	GO:0016787	2	LOC111119435	-0.306006337548227
"hydrolase activity"	GO:0016787	2	LOC111111251	-2.10032635206793
"hydrolase activity"	GO:0016787	2	LOC111103560	0.291839581337275
"hydrolase activity"	GO:0016787	2	LOC111100679	-1.001230501998
"hydrolase activity"	GO:0016787	2	LOC111125442	-0.186561211394062
"hydrolase activity"	GO:0016787	2	LOC111103936	0.544657022935327
"hydrolase activity"	GO:0016787	2	LOC111113113	1.53390938606882
"hydrolase activity"	GO:0016787	2	LOC111121549	-0.00489427612724261
"hydrolase activity"	GO:0016787	2	LOC111108183	0.647582862356733
"hydrolase activity"	GO:0016787	2	LOC111119719	0.0448260552388685
"hydrolase activity"	GO:0016787	2	LOC111113278	-0.015004379460016
"hydrolase activity"	GO:0016787	2	LOC111130979	-2.48177896487349
"hydrolase activity"	GO:0016787	2	LOC111106781	-1.17737863280002
"hydrolase activity"	GO:0016787	2	LOC111121914	0.0516154309577297
"hydrolase activity"	GO:0016787	2	LOC111134479	1.26305325561554
"hydrolase activity"	GO:0016787	2	LOC111128070	-2.15755301713241
"hydrolase activity"	GO:0016787	2	LOC111128361	-0.427423816515293
"hydrolase activity"	GO:0016787	2	LOC111133049	-1.14156668375819
"hydrolase activity"	GO:0016787	2	LOC111117438	1.0820047508586
"hydrolase activity"	GO:0016787	2	LOC111112166	-1.16439721958132
"hydrolase activity"	GO:0016787	2	LOC111105692	1.9459588739566
"hydrolase activity"	GO:0016787	2	LOC111110593	-0.0488003206385928
"hydrolase activity"	GO:0016787	2	LOC111136200	1.12708971636845
"hydrolase activity"	GO:0016787	2	LOC111132550	1.22605349367081
"hydrolase activity"	GO:0016787	2	LOC111119807	0.0985232232763579
"hydrolase activity"	GO:0016787	2	LOC111125079	0.0211466487258501
"hydrolase activity"	GO:0016787	2	LOC111120745	-0.165669168452175
"hydrolase activity"	GO:0016787	2	LOC111106358	0.0488485268134108
"hydrolase activity"	GO:0016787	2	LOC111130394	0.147966041855041
"hydrolase activity"	GO:0016787	2	LOC111100691	1.10574031747185
"hydrolase activity"	GO:0016787	2	LOC111137038	0.609346798330993
"hydrolase activity"	GO:0016787	2	LOC111127274	0.820075897470623
"hydrolase activity"	GO:0016787	2	LOC111129239	0.17378794133572
"hydrolase activity"	GO:0016787	2	LOC111121536	-0.81032684151591
"hydrolase activity"	GO:0016787	2	LOC111124958	0.022500813089185
"hydrolase activity"	GO:0016787	2	LOC111123898	-0.368797022619406
"hydrolase activity"	GO:0016787	2	LOC111117490	-0.435192235460978
"hydrolase activity"	GO:0016787	2	LOC111100718	-0.40295604999465
"hydrolase activity"	GO:0016787	2	LOC111135356	-0.507880231295053
"hydrolase activity"	GO:0016787	2	LOC111110359	1.11399314742071
"hydrolase activity"	GO:0016787	2	LOC111132147	-5.01758745328744
"hydrolase activity"	GO:0016787	2	LOC111124450	-0.628877320699388
"hydrolase activity"	GO:0016787	2	LOC111119022	2.53141465954237
"hydrolase activity"	GO:0016787	2	LOC111104061	-0.248887107165395
"hydrolase activity"	GO:0016787	2	LOC111119678	1.49132641107281
"hydrolase activity"	GO:0016787	2	LOC111132118	0.114255263489193
"hydrolase activity"	GO:0016787	2	LOC111120344	0.884589295835562
"hydrolase activity"	GO:0016787	2	LOC111122952	0.359993339995525
"hydrolase activity"	GO:0016787	2	LOC111119434	0.461773392603194
"hydrolase activity"	GO:0016787	2	LOC111119830	-0.0304163311750529
"hydrolase activity"	GO:0016787	2	LOC111134153	-0.265276109564481
"hydrolase activity"	GO:0016787	2	LOC111135795	-0.19631171366581
"hydrolase activity"	GO:0016787	2	LOC111136219	-0.361856403018712
"hydrolase activity"	GO:0016787	2	LOC111108785	1.00826606050785
"hydrolase activity"	GO:0016787	2	LOC111128125	-0.268062583949251
"hydrolase activity"	GO:0016787	2	LOC111099881	0.130882846014297
"hydrolase activity"	GO:0016787	2	LOC111119369	-3.09857355299506
"hydrolase activity"	GO:0016787	2	LOC111107600	0.510863515440883
"hydrolase activity"	GO:0016787	2	LOC111121702	0.674776291329687
"hydrolase activity"	GO:0016787	2	LOC111108086	-0.65425132214725
"hydrolase activity"	GO:0016787	2	LOC111136394	0.0208577165125678
"hydrolase activity"	GO:0016787	2	LOC111123114	1.20275477681774
"hydrolase activity"	GO:0016787	2	LOC111114632	0.00756133306995675
"hydrolase activity"	GO:0016787	2	LOC111116877	0.274560047255244
"hydrolase activity"	GO:0016787	2	LOC111102277	0.248178561425317
"hydrolase activity"	GO:0016787	2	LOC111119837	0.597842206436359
"hydrolase activity"	GO:0016787	2	LOC111137968	-0.0110100412363719
"hydrolase activity"	GO:0016787	2	LOC111120812	0.322558525737141
"hydrolase activity"	GO:0016787	2	LOC111125868	0.091332830179387
"hydrolase activity"	GO:0016787	2	LOC111113064	-1.29165356320624
"hydrolase activity"	GO:0016787	2	LOC111133872	3.14508159908361
"hydrolase activity"	GO:0016787	2	LOC111106049	-0.79423924510616
"hydrolase activity"	GO:0016787	2	LOC111115386	1.09942478987153
"hydrolase activity"	GO:0016787	2	LOC111130307	-0.473809153140664
"hydrolase activity"	GO:0016787	2	LOC111115794	-0.544356534844995
"hydrolase activity"	GO:0016787	2	LOC111108373	0.706871991785987
"hydrolase activity"	GO:0016787	2	LOC111117328	-0.399348012295368
"hydrolase activity"	GO:0016787	2	LOC111106777	0.370144833474194
"hydrolase activity"	GO:0016787	2	LOC111121838	0.349396434876473
"hydrolase activity"	GO:0016787	2	LOC111101481	-0.271156106445164
"hydrolase activity"	GO:0016787	2	LOC111136449	0.569206977795049
"hydrolase activity"	GO:0016787	2	LOC111125059	-0.71007487248377
"hydrolase activity"	GO:0016787	2	LOC111127898	-0.668804562822376
"hydrolase activity"	GO:0016787	2	LOC111124294	-0.748296846116951
"hydrolase activity"	GO:0016787	2	LOC111116233	1.16466611031509
"hydrolase activity"	GO:0016787	2	LOC111130469	2.57515020416581
"hydrolase activity"	GO:0016787	2	LOC111129127	-1.44547123199336
"hydrolase activity"	GO:0016787	2	LOC111113093	0.151568254831518
"hydrolase activity"	GO:0016787	2	LOC111138128	-0.195338513820852
"hydrolase activity"	GO:0016787	2	LOC111107135	0.0359019486116593
"hydrolase activity"	GO:0016787	2	LOC111114937	-2.21365123952395
"hydrolase activity"	GO:0016787	2	LOC111115801	0.331015375425916
"hydrolase activity"	GO:0016787	2	LOC111133050	2.60262741007069
"hydrolase activity"	GO:0016787	2	LOC111138440	-0.238947410627426
"hydrolase activity"	GO:0016787	2	LOC111131845	1.00494565809629
"hydrolase activity"	GO:0016787	2	LOC111113152	-1.41323405896786
"hydrolase activity"	GO:0016787	2	LOC111121406	-0.325328682844778
"hydrolase activity"	GO:0016787	2	LOC111106780	-1.22448283600989
"hydrolase activity"	GO:0016787	2	LOC111128984	-5.35159935854753
"hydrolase activity"	GO:0016787	2	LOC111132406	1.05321619474607
"hydrolase activity"	GO:0016787	2	LOC111130824	-0.245594066950176
"hydrolase activity"	GO:0016787	2	LOC111134894	1.47494464365866
"hydrolase activity"	GO:0016787	2	LOC111113165	-0.699685967201283
"hydrolase activity"	GO:0016787	2	LOC111135787	-0.260958779581652
"hydrolase activity"	GO:0016787	2	LOC111127103	-0.153813742777451
"hydrolase activity"	GO:0016787	2	LOC111108296	-0.613471383987997
"hydrolase activity"	GO:0016787	2	LOC111126043	-2.44878727803091
"hydrolase activity"	GO:0016787	2	LOC111133592	-1.1128138824871
"hydrolase activity"	GO:0016787	2	LOC111108433	0.182552373461525
"hydrolase activity"	GO:0016787	2	LOC111115122	1.93851933336043
"hydrolase activity"	GO:0016787	2	LOC111130423	-0.46920420383636
"hydrolase activity"	GO:0016787	2	LOC111137713	1.7703780301543
"hydrolase activity"	GO:0016787	2	LOC111120479	1.06217656698114
"hydrolase activity"	GO:0016787	2	LOC111131822	-1.09953551662872
