name	term	lev	seq	value
"mitochondrion"	GO:0005739	3	LOC111121310	0.33584418910328
"mitochondrion"	GO:0005739	3	LOC111137772	0.346239598240889
"mitochondrion"	GO:0005739	3	LOC111138145	0.244871567361022
"mitochondrion"	GO:0005739	3	LOC111133903	-2.61756378319723
"mitochondrion"	GO:0005739	3	LOC111108825	-1.0393749853546
"mitochondrion"	GO:0005739	3	LOC111123101	0.181752392978469
"mitochondrion"	GO:0005739	3	LOC111110197	-0.186905291205974
"mitochondrion"	GO:0005739	3	LOC111121158	-0.133622357969311
"mitochondrion"	GO:0005739	3	LOC111129897	-0.32595702129182
"mitochondrion"	GO:0005739	3	LOC111104588	-0.0668174795235197
"mitochondrion"	GO:0005739	3	LOC111122953	-1.10393609886961
"mitochondrion"	GO:0005739	3	LOC111099212	-0.616854982957008
"mitochondrion"	GO:0005739	3	LOC111102659	-0.248327342961465
"mitochondrion"	GO:0005739	3	LOC111131009	0.787956713236623
"mitochondrion"	GO:0005739	3	LOC111126787	-0.17894411980886
"mitochondrion"	GO:0005739	3	LOC111128042	6.88230852265994
"mitochondrion"	GO:0005739	3	LOC111115711	2.0352500504852
"mitochondrion"	GO:0005739	3	LOC111123450	-0.509607047155186
"mitochondrion"	GO:0005739	3	LOC111136646	-0.291315554575353
"mitochondrion"	GO:0005739	3	LOC111125769	1.43122504233396
"mitochondrion"	GO:0005739	3	LOC111112511	-0.120206950988252
"mitochondrion"	GO:0005739	3	LOC111130956	-0.591994695661775
"mitochondrion"	GO:0005739	3	LOC111132318	2.60683099635916
"mitochondrion"	GO:0005739	3	LOC111123120	0.144200883748803
"mitochondrion"	GO:0005739	3	LOC111102414	0.227873442564847
"mitochondrion"	GO:0005739	3	LOC111104128	-0.0705803084809082
"mitochondrion"	GO:0005739	3	LOC111119118	-6.14758572687651
"mitochondrion"	GO:0005739	3	LOC111134642	-0.683397221497551
"mitochondrion"	GO:0005739	3	LOC111137943	0.426986290328907
"mitochondrion"	GO:0005739	3	LOC111127645	1.54005381487778
"mitochondrion"	GO:0005739	3	LOC111124777	-0.663635932305157
"mitochondrion"	GO:0005739	3	LOC111125900	0.985686344207029
"mitochondrion"	GO:0005739	3	LOC111130538	0.207240102813699
"mitochondrion"	GO:0005739	3	LOC111129942	0.883919271229202
"mitochondrion"	GO:0005739	3	LOC111120233	0.5378400068876
"mitochondrion"	GO:0005739	3	LOC111127142	0.929183621380979
"mitochondrion"	GO:0005739	3	LOC111126054	0.192537013533111
"mitochondrion"	GO:0005739	3	LOC111119683	-0.592718298907913
"mitochondrion"	GO:0005739	3	LOC111120574	0.948724195219245
"mitochondrion"	GO:0005739	3	LOC111124799	-1.19446538067109
"mitochondrion"	GO:0005739	3	LOC111119453	-0.330605417587985
"mitochondrion"	GO:0005739	3	LOC111126631	-0.158025927722608
"mitochondrion"	GO:0005739	3	LOC111133766	-4.82546250349617
"mitochondrion"	GO:0005739	3	LOC111126377	-0.0544973885893616
"mitochondrion"	GO:0005739	3	LOC111123212	-0.517174997274154
"mitochondrion"	GO:0005739	3	LOC111131550	-0.69681636379709
"mitochondrion"	GO:0005739	3	LOC111125901	-0.20726037038152
"mitochondrion"	GO:0005739	3	LOC111138275	-0.125303699297302
"mitochondrion"	GO:0005739	3	LOC111125013	-4.91003754795422
"mitochondrion"	GO:0005739	3	LOC111103991	0.0639166699169723
"mitochondrion"	GO:0005739	3	LOC111122914	-0.635248832631891
"mitochondrion"	GO:0005739	3	LOC111133250	0.0383350421238494
"mitochondrion"	GO:0005739	3	LOC111125339	-1.10454426853428
"mitochondrion"	GO:0005739	3	LOC111126607	-0.843505852442027
"mitochondrion"	GO:0005739	3	LOC111126444	0.893008791132995
"mitochondrion"	GO:0005739	3	LOC111137963	0.178595445675045
"mitochondrion"	GO:0005739	3	LOC111125655	0.172844890684036
"mitochondrion"	GO:0005739	3	LOC111101799	-0.488590139050827
"mitochondrion"	GO:0005739	3	LOC111099104	-1.31673349968712
"mitochondrion"	GO:0005739	3	LOC111119917	-3.3750670443082
"mitochondrion"	GO:0005739	3	LOC111104494	-1.05611300038047
"mitochondrion"	GO:0005739	3	LOC111112973	-5.02955228814417
"mitochondrion"	GO:0005739	3	LOC111127777	-0.064933401300746
"mitochondrion"	GO:0005739	3	LOC111136071	-0.633282110996031
"mitochondrion"	GO:0005739	3	LOC111123448	0.461034821782767
"mitochondrion"	GO:0005739	3	LOC111122906	-4.68760664542868
"mitochondrion"	GO:0005739	3	LOC111121515	-0.351803813681714
"mitochondrion"	GO:0005739	3	LOC111117543	0.771610004485023
"mitochondrion"	GO:0005739	3	LOC111110545	0.191014324215695
"mitochondrion"	GO:0005739	3	LOC111105457	-0.246909426534747
"mitochondrion"	GO:0005739	3	LOC111130521	-4.58739076156171
"mitochondrion"	GO:0005739	3	LOC111101617	-3.00050457629996
"mitochondrion"	GO:0005739	3	LOC111126814	-0.46938564943057
"mitochondrion"	GO:0005739	3	LOC111127826	-0.914650872495553
"mitochondrion"	GO:0005739	3	LOC111125994	0.516541031854429
"mitochondrion"	GO:0005739	3	LOC111127461	-0.949227823404509
"mitochondrion"	GO:0005739	3	LOC111118592	1.23657319548492
"mitochondrion"	GO:0005739	3	LOC111123106	-0.927708934351968
"mitochondrion"	GO:0005739	3	LOC111122577	0.179145200445821
"mitochondrion"	GO:0005739	3	LOC111108044	-0.0850376633135452
"mitochondrion"	GO:0005739	3	LOC111107099	-0.0297699368351885
"mitochondrion"	GO:0005739	3	LOC111122972	-0.321237732645159
"mitochondrion"	GO:0005739	3	LOC111121610	1.16782057117775
"mitochondrion"	GO:0005739	3	LOC111126859	0.570424917301175
"mitochondrion"	GO:0005739	3	LOC111117758	-0.0980691277655909
"mitochondrion"	GO:0005739	3	LOC111125556	0.0479544436502461
"mitochondrion"	GO:0005739	3	LOC111108232	0.894134393041211
"mitochondrion"	GO:0005739	3	LOC111132762	-2.16002596276118
"mitochondrion"	GO:0005739	3	LOC111099502	-0.822304398623636
"mitochondrion"	GO:0005739	3	LOC111132088	-0.304378165092374
"mitochondrion"	GO:0005739	3	LOC111118593	-0.153206439908685
"mitochondrion"	GO:0005739	3	LOC111106955	-0.239969235881735
"mitochondrion"	GO:0005739	3	LOC111126104	0.614309206651637
"mitochondrion"	GO:0005739	3	LOC111125453	0.642148329293229
"mitochondrion"	GO:0005739	3	LOC111127131	-0.411165291340861
"mitochondrion"	GO:0005739	3	LOC111105498	-1.63253818608548
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111137900	2.15555145470643
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111110025	1.48895610540412
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111122347	-0.113887718472871
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111120937	0.387058860672959
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111135977	0.178954887092002
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111121893	1.91934082389593
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111107872	-0.00178456591340755
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111134816	-0.205019570703699
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111130391	0.887480235321938
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111133261	1.52490162935172
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111111458	-2.91941449125972
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111130192	-0.405363037100385
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111130401	0.341087952116902
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111115748	-2.25216639145367
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111132028	-0.998212690136148
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111110660	-2.05232346901451
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111134663	0.380418315356127
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111133356	0.0342052397845181
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111135696	-0.176134339055716
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111127032	-0.28329863676268
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111129413	-8.13986498202998
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111125337	-0.0891613016142943
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111112119	6.0801341411373
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111103287	2.17843291521522
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111119514	0.286935333750456
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111103244	-2.50077804090491
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111106364	-2.00752466994534
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111103912	-0.772717093762893
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111131321	-1.19860152390417
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111105624	-0.925778893684112
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111123133	-0.386231454944498
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111136866	0.72745619663914
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111122791	1.64371976076417
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111133565	-0.931519430838733
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111125427	1.62860896126681
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111129315	0.116223750473338
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111133206	0.0415722333193112
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111114212	0.723570130227828
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111120467	-1.86649723642303
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111127928	-0.727637033427898
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111103370	-0.65570675864242
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111125974	-0.657506004236372
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111118255	-0.957898904440885
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111105880	-0.131671175096694
"vesicle"	GO:0031410;GO:0097708;GO:0031982	4	LOC111136731	-0.13363753232857
"protein-containing complex"	GO:0032991	1	LOC111120664	-0.908716931575544
"protein-containing complex"	GO:0032991	1	LOC111131641	0.651226609378877
"protein-containing complex"	GO:0032991	1	LOC111138326	-0.623358089474765
"protein-containing complex"	GO:0032991	1	LOC111133693	-1.02255436074621
"protein-containing complex"	GO:0032991	1	LOC111107271	-0.384832365595373
"protein-containing complex"	GO:0032991	1	LOC111137761	-5.78036290122346
"protein-containing complex"	GO:0032991	1	LOC111120585	-3.51805486233119
"protein-containing complex"	GO:0032991	1	LOC111112549	-0.876136705358936
"protein-containing complex"	GO:0032991	1	LOC111125982	-1.60574146905771
"protein-containing complex"	GO:0032991	1	LOC111133472	-1.21189178265567
"protein-containing complex"	GO:0032991	1	LOC111130495	-1.28836370195295
"protein-containing complex"	GO:0032991	1	LOC111124861	-1.5857201981574
"protein-containing complex"	GO:0032991	1	LOC111118920	-2.0743416927058
"protein-containing complex"	GO:0032991	1	LOC111131786	-3.79378352509101
"protein-containing complex"	GO:0032991	1	LOC111137900	2.15555145470643
"protein-containing complex"	GO:0032991	1	LOC111128770	-1.02267709227533
"protein-containing complex"	GO:0032991	1	LOC111134843	0.296883379727225
"protein-containing complex"	GO:0032991	1	LOC111137775	-0.780514007084676
"protein-containing complex"	GO:0032991	1	LOC111124804	1.4678140843096
"protein-containing complex"	GO:0032991	1	LOC111136211	-0.0388221476592691
"protein-containing complex"	GO:0032991	1	LOC111108643	-0.0354753005302544
"protein-containing complex"	GO:0032991	1	LOC111111616	0.114115444568752
"protein-containing complex"	GO:0032991	1	LOC111100179	0.0813694361901983
"protein-containing complex"	GO:0032991	1	LOC111136759	-0.0814556199976384
"protein-containing complex"	GO:0032991	1	LOC111118140	0.317706952838125
"protein-containing complex"	GO:0032991	1	LOC111138463	0.485770038360648
"protein-containing complex"	GO:0032991	1	LOC111134887	-1.19925244364644
"protein-containing complex"	GO:0032991	1	LOC111126088	0.0235280471381286
"protein-containing complex"	GO:0032991	1	LOC111134794	3.54328883246936
"protein-containing complex"	GO:0032991	1	LOC111125905	-0.0642896776207573
"protein-containing complex"	GO:0032991	1	LOC111109277	-0.53136898560829
"protein-containing complex"	GO:0032991	1	LOC111132464	-0.221633974407004
"protein-containing complex"	GO:0032991	1	LOC111133871	1.25241438187876
"protein-containing complex"	GO:0032991	1	LOC111125867	-0.967388862694935
"protein-containing complex"	GO:0032991	1	LOC111118864	0.247586965305755
"protein-containing complex"	GO:0032991	1	LOC111130492	-0.261743569933616
"protein-containing complex"	GO:0032991	1	LOC111135336	-0.0383377484451315
"protein-containing complex"	GO:0032991	1	LOC111132811	-0.136845314502915
"protein-containing complex"	GO:0032991	1	LOC111121429	2.8536759594976
"protein-containing complex"	GO:0032991	1	LOC111125431	-0.0232761713297364
"protein-containing complex"	GO:0032991	1	LOC111125851	-3.50056169010872
"protein-containing complex"	GO:0032991	1	LOC111133731	-2.3971415240217
"protein-containing complex"	GO:0032991	1	LOC111121546	0.485468473889618
"protein-containing complex"	GO:0032991	1	LOC111115477	-0.207632219903149
"protein-containing complex"	GO:0032991	1	LOC111125836	-0.88461120684153
"protein-containing complex"	GO:0032991	1	LOC111105096	-0.249357436103033
"protein-containing complex"	GO:0032991	1	LOC111102596	-0.314825708358804
"protein-containing complex"	GO:0032991	1	LOC111110025	1.48895610540412
"protein-containing complex"	GO:0032991	1	LOC111135895	-1.81801379449635
"protein-containing complex"	GO:0032991	1	LOC111120776	-0.368114808448726
"protein-containing complex"	GO:0032991	1	LOC111121686	3.35197575123993
"protein-containing complex"	GO:0032991	1	LOC111130268	-0.155907470468959
"protein-containing complex"	GO:0032991	1	LOC111130366	-0.46146810919569
"protein-containing complex"	GO:0032991	1	LOC111100268	-0.687803747975745
"protein-containing complex"	GO:0032991	1	LOC111135210	-0.304580493406296
"protein-containing complex"	GO:0032991	1	LOC111101801	0.362402251664627
"protein-containing complex"	GO:0032991	1	LOC111118072	0.755422000192395
"protein-containing complex"	GO:0032991	1	LOC111138076	0.184014605391143
"protein-containing complex"	GO:0032991	1	LOC111128364	2.430380835324
"protein-containing complex"	GO:0032991	1	LOC111102238	0.192167458472004
"protein-containing complex"	GO:0032991	1	LOC111114853	1.03982906771178
"protein-containing complex"	GO:0032991	1	LOC111118811	-0.0965369338203418
"protein-containing complex"	GO:0032991	1	LOC111128718	-1.83024409163521
"protein-containing complex"	GO:0032991	1	LOC111104480	-1.18626140523677
"protein-containing complex"	GO:0032991	1	LOC111130572	-1.96429643399404
"protein-containing complex"	GO:0032991	1	LOC111123588	-0.624836988112482
"protein-containing complex"	GO:0032991	1	LOC111104148	-0.166978374556735
"protein-containing complex"	GO:0032991	1	LOC111130471	1.54408569954642
"protein-containing complex"	GO:0032991	1	LOC111105220	-0.0125093830579755
"protein-containing complex"	GO:0032991	1	LOC111124955	-0.449172954340303
"protein-containing complex"	GO:0032991	1	LOC111106467	-0.0438218526844737
"protein-containing complex"	GO:0032991	1	LOC111131112	-0.370778812829832
"protein-containing complex"	GO:0032991	1	LOC111136469	-0.297471780936898
"protein-containing complex"	GO:0032991	1	LOC111104470	0.138900522411039
"protein-containing complex"	GO:0032991	1	LOC111131693	-1.5848833143262
"protein-containing complex"	GO:0032991	1	LOC111124563	0.00292443438585929
"protein-containing complex"	GO:0032991	1	LOC111118970	-2.42822651816401
"protein-containing complex"	GO:0032991	1	LOC111105532	0.313467581050738
"protein-containing complex"	GO:0032991	1	LOC111119594	0.271175769675582
"protein-containing complex"	GO:0032991	1	LOC111137133	-1.13323732977101
"protein-containing complex"	GO:0032991	1	LOC111101091	0.695538777373157
"protein-containing complex"	GO:0032991	1	LOC111136807	-1.13578352542469
"protein-containing complex"	GO:0032991	1	LOC111105277	-1.36645297160409
"protein-containing complex"	GO:0032991	1	LOC111116059	0.0998758977381922
"protein-containing complex"	GO:0032991	1	LOC111121714	-2.0220747656631
"protein-containing complex"	GO:0032991	1	LOC111099524	-0.421863936539295
"protein-containing complex"	GO:0032991	1	LOC111104018	-0.708645174907546
"protein-containing complex"	GO:0032991	1	LOC111123322	1.23057349941716
