GeneID,neglogpvalue
LOC111108586,-0.225967710191842
LOC111123850,1.6250990915683
LOC111119799,-0.308235818841415
LOC111108596,-0.054758576120369
LOC111134853,-0.182534958627295
LOC111125093,-0.385356936543132
LOC111126079,0.256948007568589
LOC111115470,0.501546981941035
LOC111116974,0.56493590442422
LOC111135972,-0.084015122975944
LOC111119859,0.217509812833418
LOC111110274,12.8856028348183
LOC111106249,2.83767038698173
LOC111136067,-0.873543514958508
LOC111125720,0.616998990723133
LOC111120529,-0.512965745035093
LOC111123598,0.714013333576937
LOC111133529,-0.522712691678991
LOC111104259,-3.38208773882056
LOC111100821,-0.0156489790433757
LOC111106363,0.0893639953133611
LOC111128777,0.58473400550921
LOC111117055,-0.108007757508086
LOC111120558,-1.30811112550502
LOC111117203,3.10059500772516
LOC111121607,0.2955036804685
LOC111138336,-1.00180719326962
LOC111107783,0.551625593248457
LOC111115979,-0.0232093100030951
LOC111135126,-1.11265455519232
LOC111107644,-0.221279912627552
LOC111119224,0.0800668592742144
LOC111112131,1.88452263500151
LOC111134136,-0.15381551670059
LOC111134272,0.175556409024408
LOC111131186,-0.18233468058753
LOC111104535,0.186267189349518
LOC111112953,-0.878387242039962
LOC111138446,0.215931270482432
LOC111130759,-0.309916286277822
LOC111108434,1.65090831667294
LOC111113850,-0.368469165548082
LOC111130361,0.383952265026668
LOC111104582,0.0934755585219858
LOC111119115,-0.473529014288626
LOC111130938,1.60180409384447
LOC111137819,0.152471489583237
LOC111120010,-0.256077808601401
LOC111111661,0.178548517963009
LOC111111115,-1.56034902547594
LOC111131224,0.540056834602095
LOC111130414,0.452910360008233
LOC111135595,0.335224460414929
LOC111102922,0.0832128214861764
LOC111128433,0.78286293126486
LOC111128592,-1.42828203204768
LOC111129036,0.0413421811881091
LOC111111450,0.638470616272502
LOC111124462,0.169901078568569
LOC111118402,-1.51243191853439
LOC111100766,0.460696535891374
LOC111099426,-3.56218289176803
LOC111119134,-0.47355840319966
LOC111127026,1.83893259656108
LOC111134641,0.145847187533962
LOC111132999,0.404571190643874
LOC111108717,0.506981974900646
LOC111131124,1.30788063200856
LOC111131412,-0.739504065907621
LOC111135297,-0.0791201282673002
LOC111108249,-0.795372754641099
LOC111102157,-0.0918009931822165
LOC111111438,-2.38898448591797
LOC111117415,0.0101393265908152
LOC111110281,1.66338349663606
LOC111110520,-0.0814708520335214
LOC111134913,1.88317033832753
LOC111107547,0.731058209877539
LOC111137346,0.546785870581239
LOC111099289,1.1536596296519
LOC111121375,-0.835230157544284
LOC111137215,-2.13546619814484
LOC111121772,3.92212779346001
LOC111131183,0.999281531615567
LOC111114870,0.136001736806515
LOC111124551,0.136919104793129
LOC111102862,-0.231127677608711
LOC111099925,0.423420099813355
LOC111108136,-0.278736057194335
LOC111112811,-0.038444805200387
LOC111124393,-0.0393143907564142
LOC111105705,0.584613712734173
LOC111120352,-0.981595674076615
LOC111106351,-0.480836134373414
LOC111102879,-0.212666123983268
LOC111133755,-0.343258399770792
LOC111119092,0.642365988884751
LOC111113322,0.0792157572190456
LOC111116479,-0.0583840841213255
LOC111118127,-0.997095318920908
LOC111130009,0.179193895665211
LOC111124724,-0.205049602325645
LOC111136447,0.59436058776257
LOC111129784,-0.0271311001015249
LOC111131461,0.105018079875838
LOC111121187,0.306227988223863
LOC111114920,-2.16454794441026
LOC111112587,-0.624462808079689
LOC111099439,1.80539390560567
LOC111137757,-1.92114137654432
LOC111129254,-0.373382150925412
LOC111136488,0.0863011329951389
LOC111115807,2.3423774650554
LOC111114635,-0.124811659394576
LOC111133827,0.0234198728043363
LOC111131058,-3.16309207931601
LOC111137991,-0.212308329810327
LOC111132146,-0.274963639710391
LOC111110119,0.125903187511411
LOC111136680,0.894109962526256
LOC111125181,0.315796484593325
LOC111133867,0.0364558822886557
LOC111128813,-0.163820328959277
LOC111119587,-0.528945942627899
LOC111135334,-0.0273042747030972
LOC111110924,-0.0547594234921257
LOC111104241,0.71505342081589
LOC111131728,-2.15185644999589
LOC111103859,-1.11002360049004
LOC111132946,0.110406789324115
LOC111105683,-1.55134000456874
LOC111100540,-0.379332326415972
LOC111125683,0.11284898220356
LOC111129355,-0.782749629863108
LOC111131531,0.132882149062033
LOC111111983,-0.280735967314149
LOC111103903,-0.46610008030936
LOC111114133,0.314472896366777
LOC111123098,0.148234590687471
LOC111128348,-26.7402016445939
LOC111122151,-0.325054548068515
LOC111133008,-0.103669675946554
LOC111122296,0.534601241400784
LOC111119034,-1.26561680305241
LOC111122422,0.278128410993989
LOC111113249,-2.56240160918915
LOC111102515,-0.995562524201548
LOC111102134,-0.225126442421388
LOC111122567,-1.84743719225614
LOC111100840,0.0628592507478403
LOC111135229,0.304099958464486
LOC111117202,0.19595835880477
LOC111133577,0.668936293583895
LOC111112783,0.172909117336983
LOC111112922,-0.054429051694289
LOC111118087,0.0541533513991517
LOC111129284,1.24687814343598
LOC111131359,-2.22953923531562
LOC111112900,-3.45643427819172
LOC111127619,1.45745321236648
LOC111115429,0.445788552218387
LOC111101161,-0.302691716706249
LOC111134328,1.37759065056644
LOC111117560,1.80491111810371
LOC111100029,0.961622855158841
LOC111103564,0.173535267462637
LOC111124413,-0.580661970750933
LOC111115142,0.260168143561396
LOC111117447,0.44792469116348
LOC111112956,0.523728488466698
LOC111115956,0.070636612711124
LOC111134710,0.0410845046432821
LOC111138404,-0.865010002711848
LOC111126556,1.84095065768347
LOC111110624,1.2805104791025
LOC111126600,0.258536687282313
LOC111129881,-0.0155460495030301
LOC111114224,2.07718085738912
LOC111099230,-1.05658108142929
LOC111138220,0.291509195910364
LOC111128019,0.631712218680012
LOC111106458,0.208237030062045
LOC111132100,1.62101965051268
LOC111106813,-0.182001572205853
LOC111125955,0.721659313123034
LOC111114738,0.423376950524853
LOC111127323,-0.751897121206669
LOC111122146,-0.29156678862285
LOC111120720,0.982063255938935
LOC111134325,-1.08329291314442
LOC111115748,-2.25216639145367
LOC111106574,0.122327396985343
LOC111105518,0.483259150640132
LOC111110276,-1.54322077405722
LOC111100291,0.0345088860188418
LOC111101288,0.322526172446053
LOC111117281,-0.657838527073268
LOC111130841,-0.0238775040023292
LOC111100231,-0.969813454412366
LOC111130460,-0.708531949870925
LOC111132525,0.715402790254493
LOC111110359,0.0178601918473414
LOC111103377,-0.945165915680481
LOC111106317,-0.573488307847251
LOC111134422,0.133842930770359
LOC111133047,0.486424885873999
LOC111123147,1.36284023917437
LOC111119055,-0.445534803429194
LOC111110309,-0.103796227587322
LOC111101306,0.00518563955229883
LOC111136591,4.64345479693259
LOC111121565,0.867497205303045
LOC111130576,-1.26474036558972
LOC111131348,0.31257630107797
LOC111119655,-0.0628379153082481
LOC111112084,0.952645820970477
LOC111133387,-0.230117500998286
LOC111119130,0.221183219538354
LOC111128724,-0.49934182995692
LOC111112145,4.09635805273982
LOC111137433,-0.344868430419749
LOC111109563,-3.04417565006531
LOC111135963,0.0108989700976097
LOC111125132,-0.465966360137565
LOC111125811,-0.324789906254619
LOC111117932,0.535395698040715
LOC111100866,-0.666904089568367
LOC111104422,-2.04372290762176
LOC111124946,-0.131012959492024
LOC111136244,-0.0951783213055214
LOC111131472,-0.0236667619032252
LOC111132511,-1.27429007170984
LOC111124801,0.363153450955897
LOC111117608,1.4350551111931
LOC111137738,2.1294062491192
LOC111133627,0.110606447492884
LOC111118421,1.69973689405619
LOC111135196,0.0670620455595754
LOC111135612,0.24721175968012
LOC111100423,1.30073692727419
LOC111133893,0.132522938949902
LOC111099116,0.0278636354067732
LOC111135280,-0.0223785953797021
LOC111126818,-0.747883033197125
LOC111107061,1.60621368329594
LOC111117889,2.53259373780422
LOC111111054,0.0971996811066869
LOC111118946,0.0973747114120797
LOC111099050,0.14687699271536
LOC111125351,-0.510485729143468
LOC111136234,-0.483025112186605
LOC111126367,0.354503340432256
LOC111128486,-0.0551194765536839
LOC111118312,0.120836728966154
LOC111111569,-0.325758756723349
LOC111137056,-0.101748902050431
LOC111099851,-0.234480485393437
LOC111134454,0.526730537120869
LOC111104699,1.71350126636099
LOC111136856,0.38705158434604
LOC111101516,0.0958136725290106
LOC111110270,0.0426040641313876
LOC111100089,1.60955633508311
LOC111106530,-0.194503777277191
LOC111100580,-6.231439674476
LOC111137015,0.24395376082393
LOC111133296,-0.054602204177924
LOC111136673,0.20114842779674
LOC111117449,0.286089866973356
LOC111123810,0.627425540868776
LOC111110273,-0.00842880742089272
