GeneID,log2FoldChange
LOC111099540,-0.431481858937717
LOC111099544,0.0830798870913044
LOC111099545,-0.219664109368013
LOC111099547,0.695087424144998
LOC111099548,-1.17255820205377
LOC111099549,-0.289236460580623
LOC111099549,-0.289236460580623
LOC111099549,-0.289236460580623
LOC111099553,0.140889260073711
LOC111099556,-2.69455199341745
LOC111099557,0.31445039395468
LOC111099557,0.31445039395468
LOC111099558,-1.38846051939897
LOC111099561,1.04729738785392
LOC111099564,0.456895612330694
LOC111099565,-1.28916388782053
LOC111099567,-0.902725071931157
LOC111099567,-0.902725071931157
LOC111099568,0.0306286669690187
LOC111099569,0.512189052007007
LOC111099569,0.512189052007007
LOC111099570,-1.41412538855156
LOC111099573,1.99360525249839
LOC111099577,-1.89706735516672
LOC111099577,-1.89706735516672
LOC111099578,-0.0859801764596856
LOC111099580,0.401001854072946
LOC111099580,0.401001854072946
LOC111099580,0.401001854072946
LOC111099582,-0.641386365738689
LOC111099583,0.26442138538647
LOC111099583,0.26442138538647
LOC111099583,0.26442138538647
LOC111099584,0.253358576700084
LOC111099585,-0.225044687895507
LOC111099586,1.98280498086565
LOC111099589,-0.767425892385876
LOC111099590,-0.12965036507284
LOC111099591,-2.23584232620402
LOC111099591,-2.23584232620402
LOC111099592,0.618153487090119
LOC111099592,0.618153487090119
LOC111099592,0.618153487090119
LOC111099592,0.618153487090119
LOC111099595,-21.5013789720928
LOC111099597,-0.0705347601505469
LOC111099601,-0.712133788632316
LOC111099601,-0.712133788632316
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099603,0.735907993869038
LOC111099604,0.703087248115064
LOC111099607,-2.21307956763541
LOC111099610,0.649649202784142
LOC111099610,0.649649202784142
LOC111099610,0.649649202784142
LOC111099610,0.649649202784142
LOC111099610,0.649649202784142
LOC111099610,0.649649202784142
LOC111099611,0.226122958728052
LOC111099613,0.503796374862737
LOC111099613,0.503796374862737
LOC111099615,0.160466006230193
LOC111099615,0.160466006230193
LOC111099615,0.160466006230193
LOC111099615,0.160466006230193
LOC111099615,0.160466006230193
LOC111099615,0.160466006230193
LOC111099617,-2.33093477865487
LOC111099620,0
LOC111099620,0
LOC111099621,-0.448118804645929
LOC111099622,-0.739591966253823
LOC111099623,-1.23564149046499
LOC111099624,-2.88635885359196
LOC111099626,-1.74564141115565
LOC111099627,-3.82292274004354
LOC111099628,-0.190359510750779
LOC111099630,-0.602644595882638
LOC111099631,-0.688075894499355
LOC111099631,-0.688075894499355
LOC111099632,-1.20238356938654
LOC111099632,-1.20238356938654
LOC111099634,0.0306176584898103
LOC111099635,0.822722007700066
LOC111099636,0.0306243462362042
LOC111099638,-0.500017941664243
LOC111099641,-2.89415344047804
LOC111099642,-0.969150585120569
LOC111099642,-0.969150585120569
LOC111099643,-2.02012466897898
LOC111099646,-2.30471979982686
LOC111099646,-2.30471979982686
LOC111099648,0.230733051610242
LOC111099648,0.230733051610242
LOC111099649,1.43047839364055
LOC111099650,1.13758572011101
LOC111099650,1.13758572011101
LOC111099651,-1.55857732663287
LOC111099655,1.28495075918273
LOC111099655,1.28495075918273
LOC111099655,1.28495075918273
LOC111099656,-3.67919842084912
LOC111099657,-0.152531324721735
LOC111099659,-0.116399490433867
LOC111099659,-0.116399490433867
LOC111099659,-0.116399490433867
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099663,1.36273851830975
LOC111099664,-1.27292032337583
LOC111099666,-1.84389071551252
LOC111099668,1.92290579469676
LOC111099668,1.92290579469676
LOC111099669,-0.904847960162066
LOC111099670,0.59868743322441
LOC111099671,1.48675889900205
LOC111099676,0.26334598983254
LOC111099677,-0.239045083811862
LOC111099679,0.567087692347648
LOC111099680,0.0159403352607467
LOC111099681,0.417875057520284
LOC111099683,1.8028559349601
LOC111099683,1.8028559349601
LOC111099687,0.855031263928967
LOC111099690,-0.221001827077535
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099692,-1.87119177486627
LOC111099693,0.272394125179022
LOC111099694,-0.0422516380450495
LOC111099697,1.71894518923302
LOC111099702,2.17996138284318
LOC111099703,-1.36495673744439
LOC111099706,1.04648177029243
LOC111099708,1.53029478845089
LOC111099712,-0.167258678701252
LOC111099713,0.853448044577809
LOC111099715,-1.26701595057863
LOC111099717,0.871669272930465
LOC111099718,0.0306134648134584
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099721,2.65554309240467
LOC111099722,0.40388598287478
LOC111099722,0.40388598287478
LOC111099723,3.50601924942802
LOC111099724,-0.38730772721814
LOC111099726,0
LOC111099726,0
LOC111099726,0
LOC111099728,-2.41549270950276
LOC111099730,-0.931164846723597
LOC111099730,-0.931164846723597
LOC111099730,-0.931164846723597
LOC111099731,0.0226549991194103
LOC111099732,1.42740091426398
LOC111099733,1.90009347632786
LOC111099734,0.864893614621708
LOC111099734,0.864893614621708
LOC111099734,0.864893614621708
LOC111099736,-3.04959636417921
LOC111099737,1.67832356939447
LOC111099737,1.67832356939447
LOC111099737,1.67832356939447
LOC111099737,1.67832356939447
LOC111099737,1.67832356939447
LOC111099737,1.67832356939447
LOC111099738,-1.38880153831542
LOC111099739,-1.95377087059766
LOC111099740,0.0291945031180481
LOC111099741,1.06190033192414
LOC111099745,0.527131156045627
LOC111099746,1.20721719444269
LOC111099746,1.20721719444269
LOC111099746,1.20721719444269
LOC111099746,1.20721719444269
LOC111099746,1.20721719444269
LOC111099746,1.20721719444269
LOC111099747,-0.775328324069098
LOC111099747,-0.775328324069098
LOC111099747,-0.775328324069098
LOC111099747,-0.775328324069098
LOC111099747,-0.775328324069098
LOC111099747,-0.775328324069098
LOC111099748,-0.20959266630945
LOC111099749,-0.678964218961728
LOC111099753,0.51151630087729
LOC111099755,0.361351369479049
LOC111099756,-0.804451960985962
LOC111099757,-1.29916465137881
LOC111099766,0.204966166729334
LOC111099766,0.204966166729334
LOC111099772,-1.41244367354465
LOC111099772,-1.41244367354465
LOC111099773,0.307948863681598
LOC111099773,0.307948863681598
LOC111099773,0.307948863681598
LOC111099773,0.307948863681598
LOC111099775,-0.295463335582913
LOC111099776,0.104160619236537
LOC111099782,-0.365451596834977
LOC111099789,-0.728752211944497
LOC111099789,-0.728752211944497
LOC111099789,-0.728752211944497
LOC111099790,0.848947549642832
LOC111099793,1.36049267208142
LOC111099794,0.771788773813464
LOC111099794,0.771788773813464
LOC111099794,0.771788773813464
LOC111099794,0.771788773813464
LOC111099794,0.771788773813464
LOC111099794,0.771788773813464
LOC111099795,-0.167161507684577
LOC111099795,-0.167161507684577
LOC111099796,0.217351542031787
LOC111099797,0
LOC111099799,0.37450684190656
LOC111099800,-1.59335281727161
LOC111099801,-0.787765189291737
LOC111099803,0.304983334671659
LOC111099804,-1.28710833124352
LOC111099804,-1.28710833124352
LOC111099806,1.03100612779708
LOC111099812,-2.11757612907284
LOC111099812,-2.11757612907284
LOC111099814,-2.06144888485947
LOC111099816,0
LOC111099817,1.90686638191952
LOC111099818,-0.637547494457023
