"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.61194|LOC111108586",1.30523530743849,-1.1052564121904,4.31289183197714,-0.256268057546836,0.797743860246009,1
"MSTRG.22578|LOC111123850",6.04854087935879,3.15658718763662,2.44610096610229,1.29045662112077,0.196892163884201,0.998814453938885
"MSTRG.9735|LOC111119799",35.4774411618856,-0.229726867389618,0.678011615536518,-0.338824383130712,0.734742031563145,1
"MSTRG.66819|LOC111108596",1.14418206481288,-0.508934040308339,7.61487199949354,-0.06683422128989,0.946713679655311,1
"MSTRG.39169|LOC111134853",1.55539684530693,-0.414415722128513,1.96726053002401,-0.210656248017874,0.833155517446009,1
"MSTRG.58116",2.65754312228327,2.03589815952702,1.94806159345802,1.04508921399815,0.29598173864277,1
"MSTRG.58115",4.97541568282785,-4.35053078859012,2.19856440527605,-1.97880525043972,NA,NA
"MSTRG.58114",1.98851491464763,9.97327170737972,6.41967552934008,1.55354763053031,0.120292359420577,0.896783661253395
"MSTRG.73495",2.22315424669335,1.43580113681296,3.62454160472523,0.396133164795554,0.692006793307231,1
"MSTRG.58119",4.82718836817262,1.86535617307785,1.48555161886634,1.25566567286389,0.209237209903915,1
"MSTRG.58118",0.683092396984201,-2.82363372729455,7.61498575697723,-0.370799607170295,0.710786793971651,1
"MSTRG.53045",2.87330425972295,-0.0215386908041181,1.78264644885235,-0.0120824243180607,0.990359854732852,1
"MSTRG.25086|LOC111125093",2.91979622622098,-0.546513375218783,1.32591083979651,-0.412179581624552,0.680207801847535,1
"MSTRG.73496",85.9668731161091,-0.693954967704382,1.07824679802528,-0.643595667499597,0.519837660426268,1
"MSTRG.24540|LOC111126079",13.7891894904959,0.512096712740639,1.77861125097141,0.287919416039311,0.773408424104566,1
"MSTRG.72200|LOC111115470",1.41101928990411,3.93603914190093,7.62245531751046,0.516374183638569,0.605593093121645,1
"MSTRG.2686|LOC111116974",246.980342871492,0.918197168379337,1.60970157841771,0.570414529432156,0.568396577295903,1
"MSTRG.47090|LOC111135972",2.57187184277142,-0.444732842442904,4.39599718834749,-0.101167681276449,0.919417351663495,1
