"gene_id"	"GO_Annotation"
"LOC111103397"	"GO:0009408; GO:0042026; GO:0044183"
"LOC111119903"	"GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877"
"LOC111127320"	"GO:0015252; GO:0015252; GO:0016020; GO:0016020; GO:1902600; GO:1902600"
"LOC111129936"	"GO:0001534; GO:0005930; GO:0035082; GO:0044458; GO:0060294; GO:0060294"
"LOC111134321"	"GO:0003341; GO:0005930; GO:0036158"
"LOC111137068"	"GO:0005930; GO:0030175; GO:0045504"
