"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.10860|LOC111121375",2.82154051795049,6.50522384847436e-07,0.00144269496690116,0.0978035407059995,NA
"MSTRG.81924",10.1040049726992,-7.98850940092298e-07,0.00144269352972779,0.464043298442023,0.887786576594368
"MSTRG.43679|LOC111137215",0.702449230494928,-9.88470383059893e-09,0.00144269489757214,0.970087538221858,NA
"MSTRG.8642|LOC111121772",1.00246350359877,1.49970216852154e-07,0.00144269500805855,0.393381100874606,NA
"MSTRG.32046|LOC111131183",30.2323322736827,8.39032356152548e-07,0.00144269253480902,0.544548574723294,0.915050463609027
"MSTRG.74408|LOC111114870",6.34182531428465,-1.73369999648944e-06,0.00144269476113303,0.0389245091865788,NA
"MSTRG.28091",124.225156303751,6.80367324558228e-06,0.0014426822071228,0.0282404309265969,0.367702147482102
"MSTRG.28093",392.396844378686,4.53316068403473e-06,0.00144269522003507,0.00554025055562362,0.187910777392305
"MSTRG.10521",3.2265179578091,-2.49725701192232e-07,0.00144269442650177,0.00462025813945925,NA
"MSTRG.21933|LOC111124551",1.57560727775409,-1.66621704846159e-07,0.00144269479964233,0.683045046548319,NA
"MSTRG.28094",1996.05202445193,2.45575791828075e-06,0.00144269143183067,0.184136830710613,0.708134694608545
"MSTRG.28099",848.779931830813,2.00609035165992e-06,0.00144269276608946,0.0221545207834218,0.331621420695687
"MSTRG.37305",9.73489320429032,8.70401339936635e-08,0.00144269294722602,0.943627834749968,0.993309251556019
"MSTRG.52878|LOC111099925",1.53865292052006,-2.63719547594016e-07,0.00144269445729056,0.696181265571748,NA
"MSTRG.64109|LOC111108136",0.474293609899113,-3.28393932859484e-07,0.0014426950339677,0.418644541947258,NA
"MSTRG.10524",7.90860819953668,-1.72234970845966e-09,0.00144269445633935,0.991970110909852,0.999484259332292
"MSTRG.10525",60.2249186263194,-1.60138818423704e-07,0.00144269422352993,0.957442560564098,0.995347441090197
"MSTRG.17320",19.2136226167844,-3.89012530842258e-07,0.00144269038168988,0.798483529834934,0.971726212088878
"MSTRG.17323",0,7.44591956431212e-10,0.00144269488280493,1,NA
"MSTRG.17327",49.3152189430323,1.65383713422435e-06,0.00144269341866954,0.187966242465898,0.71136662017426
"MSTRG.17326",20.0079779325631,5.04332278755586e-07,0.00144269469218564,0.361181055716583,0.8414288821232
"MSTRG.16051",15.9347438371558,3.50764958648135e-06,0.00144269206844629,0.502749615203273,0.902458456966916
"MSTRG.16052",3.16410555844287,1.45095416499707e-07,0.0014426948427337,0.715650366981213,NA
"MSTRG.16053",1.99624181282478,1.90671810946836e-07,0.00144269484042455,0.644858875290541,NA
"MSTRG.16054",1.37398299509137,2.64015654811203e-07,0.00144269495853601,0.322460201901665,NA
"MSTRG.16055",890.020106002608,-2.84864857355924e-06,0.00144265175361582,0.659925051907026,0.943900595955718
"MSTRG.16056",67.6151037995697,-1.11249721304739e-07,0.00144269418446709,0.887068269372848,0.984892078720049
"MSTRG.16058",17.7533910916784,-1.27789438896884e-06,0.00144269481679022,0.0617035558524037,0.496756094169747
"MSTRG.16059",14838.8002156451,-0.247441456868034,0.208246511106359,0.00362905182536999,0.158705006062893
"MSTRG.25348",0,2.74208083673433e-07,0.00144269504163219,1,NA
"MSTRG.24835|LOC111124393",6.20087881872222,-3.09786961481889e-07,0.00144269464937462,0.575727190166368,NA
"MSTRG.25343",11.3710166630534,3.50297372102916e-08,0.00144269438390723,0.937396387075479,0.992660435664784
"MSTRG.25340",2.6243524050585,-2.71696220664707e-07,0.00144269362424096,0.789295137444093,NA
"MSTRG.62110|LOC111105705",1.10545440340735,-2.47990711853297e-07,0.00144269487139506,0.669010315190685,NA
"MSTRG.25344",0.22365315366473,1.49818730154049e-07,0.00144269492965485,0.889605393431496,NA
"MSTRG.25345",16.6881617830423,1.01796711429512e-06,0.00144269478575089,0.106711254521761,0.602203813162519
"MSTRG.32149",19.9292280755266,-2.15694907517843e-06,0.00144268925887562,0.32385953826394,0.818162626268642
"MSTRG.14833|LOC111120352",17.0340138516845,1.14718898177156e-06,0.00144269449294422,0.18452579990538,0.708251329749304
"MSTRG.64147|LOC111106351",0.437210658119048,2.54046079753222e-08,0.00144269489649603,0.979214390077514,NA
"MSTRG.55420|LOC111102879",0.372585334442353,-1.26896439359745e-08,0.00144269503451455,0.992468999666219,NA
"MSTRG.35038|LOC111133755",0.179779093882626,2.33991243150967e-07,0.00144269501339848,0.694389273764889,NA
"MSTRG.36790|LOC111135067",70.6976270846767,3.97392317737001e-06,0.00144269050310626,0.754210012484006,0.962692622006096
"MSTRG.2025",2.45731293069249,2.82540017030302e-07,0.00144269504771938,0.137382852450408,NA
"MSTRG.47798",5.84098752869886,1.75532343680275e-07,0.00144269457411748,0.784461231143215,NA
"MSTRG.10899|LOC111119092",14.4972182004074,-6.0494552563501e-08,0.00144269464418534,0.911312416076175,0.988927382233324
"MSTRG.77805|LOC111113322",66.3720905662753,1.60867116079601e-06,0.00144269139209931,0.352461026716147,0.836800953422505
"MSTRG.83431|LOC111116479",4.80377740207245,-4.81802730682889e-07,0.00144269500183065,0.122457667255835,NA
"MSTRG.8478|LOC111118127",9.27838712969011,3.05574696802473e-07,0.0014426912064482,0.8546397052567,0.979917720416163
"MSTRG.33580|LOC111130009",24.5173439700456,3.4935122778205e-07,0.00144269106812939,0.840015062478643,0.97815903918993
"MSTRG.31511",1.78405715785293,4.38532147491477e-09,0.00144269473491374,0.991802279080877,NA
"MSTRG.23375|LOC111124724",26.1889927167957,-7.96830550569161e-07,0.00144269345581534,0.473636317360042,0.892095827155042
"MSTRG.43421",0.391308573242702,-2.51426543054755e-08,0.00144269487992761,0.513443133903099,NA
"MSTRG.4913|LOC111136447",63.8092141922754,1.37561874345958e-06,0.00144269363010899,0.228927937646525,0.748375888350514
"MSTRG.33390|LOC111129784",8.53184453671377,-7.15549971179543e-07,0.00144269097051919,0.833781872406367,0.977321254645934
"MSTRG.11587",5.8516311499265,-1.92979276306458e-06,0.00144269451068222,0.0472407510533531,NA
"MSTRG.11586",5.49695357840978,3.39229269996476e-07,0.00144268890105723,0.872724860449863,NA
"MSTRG.11585",4.17990392096945,-1.15936037448295e-06,0.00144269355905996,0.304529388560641,NA
"MSTRG.63123",241.062877717628,-2.94919749598251e-06,0.001442692370117,0.908994977004091,0.988709985425806
"MSTRG.63124",6.05097930617093,5.38715779917525e-07,0.00144269473774792,0.313094318994862,NA
"MSTRG.11582",1.28088980210662,-1.38515543607975e-06,0.00144269348534672,0.230930592786293,NA
"MSTRG.63126",0.0349965692523801,2.69395394670844e-07,0.00144269504409294,0.992464055689193,NA
"MSTRG.27926|LOC111131461",1.54657702590405,3.81327071247179e-07,0.00144269504847579,0.162615653832228,NA
"MSTRG.11589",10.7362193570096,-6.796910635999e-06,0.00144269879804596,0.215685628979172,0.736374430424969
