"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.22578|LOC111123850",6.04854087935879,0.0490070596351472,0.598435653339697,0.316473888619238,0.878607518140448
"MSTRG.9735|LOC111119799",35.4774411618856,0.0201682458027413,0.195290737345077,0.536757552048067,0.951605883218446
"MSTRG.39169|LOC111134853",1.55539684530693,-0.0174806294756394,0.327835677989735,0.545696021001759,NA
"MSTRG.58116",2.65754312228327,0.0921935308987314,0.72441517426609,0.118301983131087,NA
"MSTRG.58115",4.97541568282785,-0.230530165857898,1.39210911189592,NA,NA
"MSTRG.58114",1.98851491464763,0.0988210776934502,1.40019267791668,0.442402403869309,NA
"MSTRG.73495",2.22315424669335,-0.0242832933955217,0.664009365706896,0.692518817686827,NA
"MSTRG.58119",4.82718836817262,0.021539595463259,0.296482958084686,0.431909169653644,0.925323425907486
"MSTRG.53045",2.87330425972295,0.0132150758942009,0.304477005838851,0.629970743988547,NA
"MSTRG.25086|LOC111125093",2.91979622622098,0.00883388687777139,0.229652495606245,0.71610996054587,NA
"MSTRG.73496",85.9668731161091,-0.029787521235863,0.266781942865272,0.294107325374685,0.863845419434494
"MSTRG.24540|LOC111126079",13.7891894904959,0.0243485903463321,0.356483620452782,0.428903185221167,0.924344214320943
"MSTRG.72200|LOC111115470",1.41101928990411,-0.00565130215146784,1.25507805635993,0.962596574986855,NA
"MSTRG.2686|LOC111116974",246.980342871492,0.00670926941888059,0.267935313815113,0.789827896612738,0.98919987209415
"MSTRG.47090|LOC111135972",2.57187184277142,0.0597746378624161,0.930009799508857,0.478356860865719,NA
"MSTRG.43178",343.266598341259,-0.037837392550023,0.260764046393129,0.216855113036148,0.804296150630404
"MSTRG.19848",64.9771097037597,-0.00679919833457751,0.196402829842625,0.814162076615266,0.990648618148967
"MSTRG.43175",2.21810593120166,-0.528615068056765,2.13895950410462,0.0222988553656641,NA
"MSTRG.19847",101.498684965398,0.067004584379186,0.217741370436493,0.115894219338755,0.675529189640792
"MSTRG.61446|LOC111110274",11.9760599746464,0.0163248193038846,0.908214946892978,0.85408152219344,0.993858127967497
"MSTRG.19843",240.83657662009,0.016459664482632,0.18507149455314,0.681096846946595,0.974013898587086
"MSTRG.19840",1.67168443778342,-0.050931329553825,0.952098695083512,0.566234954677562,NA
"MSTRG.43172",32.976794494076,0.00227647139165349,0.212136739913948,0.926157749477398,0.998647381726651
"MSTRG.63021|LOC111106249",14.4860028842576,0.516530817946188,2.38036118550387,0.0357757742090514,0.432804482817084
"MSTRG.10522",91.5243927553539,-0.0248454476971034,0.232443984559994,0.370100083980277,0.902502859123255
"MSTRG.37300",4.03005175529968,0.0220865952582324,0.815104569749627,0.778171031232991,NA
"MSTRG.37303",408.724275760421,-0.0854658461419124,0.216194579620414,0.0801545262454426,0.595244421482596
"MSTRG.37302",260.774189480565,0.00227153106450252,0.185993917812177,0.951258678593932,1
"MSTRG.2563|LOC111136067",3.72554413302516,-0.0155632069368528,0.385506161884583,0.644384827917431,NA
"MSTRG.37307",338.725907888556,0.0277225027775858,0.172583687369744,0.625607662582667,0.965187956921602
"MSTRG.37308",406.600528921504,-0.0474938108499864,0.19807982661291,0.241924567594901,0.825717567990118
"MSTRG.10528",83.1959173873029,0.0107216816386797,0.272395443987333,0.674331726736127,0.973001982730312
"MSTRG.23480|LOC111125720",14.0386292060913,0.0225367993468201,0.248102292208328,0.398550812522217,0.913140093655003
"MSTRG.10593|LOC111120529",4.48284631111204,-0.038763365933536,0.435982387810446,0.284263144214142,0.856249177220769
"MSTRG.21410|LOC111123598",2.67737109449329,-0.0340839853784726,0.598850510339146,0.511835941376796,NA
"MSTRG.5151|LOC111133529",38.9648978351402,0.0210545205144645,0.198381431212207,0.504840904152525,0.945173091037194
"MSTRG.54609",3488.45716572959,-0.0410911975673322,0.477773764869896,0.293793072654751,0.863423616815233
"MSTRG.143|LOC111104259",15.4962361563662,-3.64143104287302,5.27276837979022,0.00184601835583602,0.0867567249269385
"MSTRG.80655",2.69898506766905,-0.0265661566848772,0.350542865343119,0.383366646467379,NA
"MSTRG.5661",1877.87992783105,-0.09740750249684,0.206845532175238,0.0752609566507938,0.581099662194153
"MSTRG.47894|LOC111100821",1.59273597361114,-0.0416778147102057,1.30975471306016,0.736860638314157,NA
"MSTRG.75285",381.016396485202,0.000969300372186506,0.184858227296601,0.979954292631139,1
"MSTRG.5664",75.2009938594562,0.0222700830886383,0.247337551991647,0.403174793326887,0.914489490292689
"MSTRG.5666",15.5734781122754,0.00440757288013089,0.340069030690623,0.885543375370462,0.995530013536728
"MSTRG.5669",6.57171737601381,-0.00583964145231484,0.842148084408744,0.943541428524442,0.999883402498046
"MSTRG.64175|LOC111106363",3.44537221471097,-0.00888725040557748,0.280131245882148,0.731486189751774,NA
"MSTRG.31443|LOC111128777",64.6324416773414,0.0248093811613148,0.375279505421141,0.439031338345011,0.927270001743693
"MSTRG.30692|LOC111128796",4.46009236432657,-0.121937282438225,1.6192892790094,0.402307762375578,0.914149448224315
"MSTRG.80597|LOC111117055",1.84453228937493,-0.0481100022479069,0.735237527599926,0.452877993385538,NA
"MSTRG.58111",466.779596424547,-0.0283399055257622,0.18451325512197,0.514560189040141,0.946877351025487
"MSTRG.10609|LOC111120558",5.99702897798946,-0.0288958027167505,0.631118232336701,0.610804455465954,0.963416509241495
"MSTRG.81500|LOC111117203",9.12205810656713,0.139875944975345,1.70019505252553,0.356228826816077,0.896369280553017
"MSTRG.74627",675.485856650444,-0.0984533151904316,0.186763418675682,0.127201831325139,0.695784051928179
"MSTRG.3848",6.16318615067074,-1.67282723642266,3.96290844138961,0.0062462212911408,0.174538158572853
"MSTRG.74624",51.2237676010975,-0.00526653906727663,0.195827281228883,0.855921662630977,0.993858127967497
"MSTRG.74622",2.31831361185402,-0.053921867127192,1.05215441726349,0.587119315423022,NA
"MSTRG.74621",287.874276937933,0.884816745758466,1.07331142876369,0.00029064295922201,0.0246009276525129
"MSTRG.3842",10.6468819528698,-3.8688516148199,6.5884211343504,0.00305501314212329,0.115739757459243
"MSTRG.3840",1123.29569055801,-0.0138997170061414,0.159226748892719,0.833170243303416,0.991838526180985
"MSTRG.3846",18.4166673749468,0.0691636083646601,0.584231261698725,0.146821393812833,0.725230315871585
"MSTRG.3847",2735.63307679498,-0.0274428620519015,0.164241310483608,0.667519244840891,0.972346342894392
"MSTRG.74629",2177.04120492868,0.0457302936279326,0.173272118123365,0.443187746715585,0.928276917407779
"MSTRG.74628",0.955436023083154,-0.0215014532493616,1.22266291760814,0.855152884925483,NA
"MSTRG.14735|LOC111121607",2.73939579033596,-0.00535898232582024,0.393481452165975,0.879959167732821,NA
"MSTRG.73938",5.80815564052487,-1.95018800514982,5.57023275708277,0.0108202371514915,0.239655622278512
"MSTRG.73932",0.987218456933777,0.0307379517961612,1.28686879190834,0.801981204126883,NA
"MSTRG.18714",44.0902511444316,-0.00743450181438829,0.613926686875876,0.898188840829276,0.996259549782658
"MSTRG.73930",906.733455831722,0.0123281997378274,0.18733472861255,0.736994006027492,0.98296087181794
"MSTRG.73931",1.81991763474533,0.0832961965079504,0.9628584351842,0.314168907012398,NA
"MSTRG.18711",5.17536630877957,0.013738418195877,0.612660666076978,0.810790646093481,0.99052962916757
"MSTRG.73934",4.18575643136677,-0.0899538547686211,0.807729924166124,0.169160128139554,0.754605826372008
"MSTRG.73935",109.398118135547,-0.0323923364716862,0.358837778330831,0.30186605582556,0.870110024563039
"MSTRG.45982|LOC111138336",2.49002661441777,-0.0107867669622899,0.237255966202919,0.659654366234912,NA
"MSTRG.61617|LOC111107783",1.25744742660591,0.0708834405691958,1.12125274383665,0.495300023485864,NA
"MSTRG.74889|LOC111115979",6.20287231976122,0.00475331126177057,0.337930242851776,0.87582606220829,0.994771337162126
"MSTRG.37485|LOC111135126",33.1874946148027,-0.0432330153588398,0.39108323525704,0.207155046328325,0.795095391445077
"MSTRG.83302",2.76059661519233,0.0166000795170524,0.803400380330925,0.830891499013559,NA
"MSTRG.6310",11.80668207539,-0.0225645405583276,0.436213402221815,0.546590995682959,0.953072028791104
"MSTRG.6313",2.24199350854883,-2.87479915535619,5.74602465454718,0.00453194523857062,NA
"MSTRG.83306",0.987803770048057,0.0197758062745153,1.25704411796893,NA,NA
"MSTRG.6317",1.90233854579943,0.0441350750143127,0.508401052250768,0.28650833714748,NA
"MSTRG.83305",14.6450075819011,-0.0064746341145805,0.200638056063578,0.811963384397915,0.99052962916757
"MSTRG.6319",2.89188693766673,-0.0398972336005849,0.543826521318454,0.374900515494249,NA
"MSTRG.15976|LOC111119224",1.39373960498317,-0.0391215758968776,0.978613268174831,0.676242823464299,NA
"MSTRG.24317|LOC111122561",2.70226882665152,-0.0463544367833848,1.05471492936404,NA,NA
"MSTRG.7474|LOC111112131",19.6877128735572,0.045697808873458,0.309273490603753,0.16242083408436,0.744476778150185
"MSTRG.33375",2427.38215925795,0.030126128179514,0.171038685328105,0.607735567513372,0.962816105444431
"MSTRG.33377",912.357664608615,-0.0256087815872202,0.190728764125661,0.489482203385488,0.940653052640691
"MSTRG.33370",692.081694787138,0.0562532657806772,0.202949271272738,0.18056995786895,0.767041257837326
"MSTRG.44258",31.7262159053765,0.0141886571500745,0.201625492565659,0.618839227973694,0.964421097305272
"MSTRG.33373",839.26528163613,0.0135466383687944,0.175358597432461,0.794318074237746,0.989865263659309
"MSTRG.44254",553.637446680932,0.1700550035142,0.204433568318366,0.0288383336972022,0.39371178886523
"MSTRG.44257",60.8648227592391,0.0179000479110883,0.179295871438789,0.706858285496714,0.978782285097407
"MSTRG.44251",3.11566314995878,-0.0178932242693861,0.532625026329981,0.710120400421827,NA
"MSTRG.44250",10.4472406608475,0.0120897950656126,0.915285885029042,0.892828225780016,0.996042866771466
"MSTRG.43975|LOC111134136",1.11937326067808,-0.0163367097571432,1.26213327107771,0.892555783491539,NA
"MSTRG.4423|LOC111131186",30.3474708274602,-0.187563227408533,0.92645798450314,0.0306786593071243,0.403682750723554
"MSTRG.58737|LOC111104535",29.3993403343996,-0.0190678528409183,0.342695447783193,0.523967711875645,0.947834338084099
"MSTRG.71507|LOC111112953",1.04826116092394,-0.0868191419278876,1.46782695370929,0.519383047904221,NA
"MSTRG.67148",5461.80154593083,-0.0569041696573456,0.414058945358277,0.130965518175542,0.701096071399263
"MSTRG.67149",102.710921599623,-0.0276432737736723,0.355891946025857,0.370006031982039,0.902385105205554
"MSTRG.67142",832.94852764005,-0.0926103146441788,0.181636664611863,0.161612848292682,0.743762090505522
"MSTRG.27014|LOC111130759",53.3842554466504,0.00369521486572042,0.200405906418994,0.891009473553504,0.996042866771466
"MSTRG.67140",259.026224476851,0.0158002635464201,0.218764977278546,0.545598928827918,0.953012317527656
"MSTRG.67141",5.91338710625229,-0.0458413565434403,0.51667730478526,NA,NA
"MSTRG.67147",2059.11887965343,0.0225555310936285,0.187139336656037,0.565284347713372,0.955729493100998
"MSTRG.67144",780.244498077368,-0.0299982779709366,0.161140610732305,0.650429162013477,0.969398301543292
"MSTRG.8045|LOC111108434",15.6983768153616,0.0286747053687267,0.341364679618242,0.341598664088581,0.891281644185152
"MSTRG.56606",12.673959325805,-0.00992765374415999,0.201866611600215,0.717657851663093,0.980266579067666
